"Plot Title: slicemsNEW"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 21186437, SEN S/N: 20898458)","Rain, in (LGR S/N: 21186437, SEN S/N: 20914545)","Wetness, % (LGR S/N: 21186437, SEN S/N: 21182997)"
475,02/22/23 09:30:47 AM,32.243,0.000,100.00
476,02/22/23 09:45:47 AM,33.485,0.000,100.00
477,02/22/23 10:00:47 AM,33.732,0.000,100.00
478,02/22/23 10:15:47 AM,33.584,0.000,100.00
479,02/22/23 10:30:47 AM,32.592,0.000,100.00
480,02/22/23 10:45:47 AM,34.027,0.000,100.00
481,02/22/23 11:00:47 AM,34.320,0.000,100.00
482,02/22/23 11:15:47 AM,36.459,0.000,66.47
483,02/22/23 11:30:47 AM,36.025,0.000,18.24
484,02/22/23 11:45:47 AM,35.830,0.000,15.29
485,02/22/23 12:00:47 PM,35.055,0.000,42.35
486,02/22/23 12:15:47 PM,37.560,0.000,15.88
487,02/22/23 12:30:47 PM,36.459,0.047,11.76
488,02/22/23 12:45:47 PM,35.782,0.063,22.35
489,02/22/23 01:00:47 PM,35.879,0.055,4.71
490,02/22/23 01:15:47 PM,36.169,0.055,4.71
491,02/22/23 01:30:47 PM,34.565,0.039,5.88
492,02/22/23 01:45:47 PM,35.200,0.039,20.00
493,02/22/23 02:00:47 PM,35.879,0.024,95.88
494,02/22/23 02:15:47 PM,35.492,0.008,100.00
495,02/22/23 02:30:47 PM,35.006,0.000,100.00
496,02/22/23 02:45:47 PM,34.957,0.000,100.00
497,02/22/23 03:00:47 PM,35.298,0.000,50.59
498,02/22/23 03:15:47 PM,35.541,0.000,41.76
499,02/22/23 03:30:47 PM,34.957,0.000,45.29
500,02/22/23 03:45:47 PM,33.879,0.000,100.00
501,02/22/23 04:00:47 PM,33.336,0.000,100.00
502,02/22/23 04:15:47 PM,32.142,0.000,100.00
503,02/22/23 04:30:47 PM,31.791,0.000,100.00
504,02/22/23 04:45:47 PM,31.791,0.000,100.00
505,02/22/23 05:00:47 PM,31.942,0.000,100.00
506,02/22/23 05:15:47 PM,32.193,0.000,100.00
507,02/22/23 05:30:47 PM,32.092,0.000,100.00
508,02/22/23 05:45:47 PM,31.842,0.000,100.00
509,02/22/23 06:00:47 PM,31.743,0.000,100.00
510,02/22/23 06:15:47 PM,31.491,0.000,100.00
511,02/22/23 06:30:47 PM,31.440,0.000,100.00
512,02/22/23 06:45:47 PM,31.390,0.000,100.00
513,02/22/23 07:00:47 PM,31.339,0.000,100.00
514,02/22/23 07:15:47 PM,31.339,0.000,100.00
515,02/22/23 07:30:47 PM,31.037,0.000,100.00
516,02/22/23 07:45:47 PM,30.834,0.000,100.00
517,02/22/23 08:00:47 PM,30.326,0.000,98.24
518,02/22/23 08:15:47 PM,29.917,0.000,97.65
519,02/22/23 08:30:47 PM,30.429,0.000,100.00
520,02/22/23 08:45:47 PM,30.632,0.000,100.00
521,02/22/23 09:00:47 PM,30.529,0.000,100.00
522,02/22/23 09:15:47 PM,30.580,0.000,100.00
523,02/22/23 09:30:47 PM,30.529,0.000,100.00
524,02/22/23 09:45:47 PM,30.479,0.000,100.00
525,02/22/23 10:00:47 PM,30.429,0.000,100.00
526,02/22/23 10:15:47 PM,30.376,0.000,100.00
527,02/22/23 10:30:47 PM,30.276,0.000,100.00
528,02/22/23 10:45:47 PM,30.123,0.000,100.00
529,02/22/23 11:00:47 PM,30.020,0.000,99.41
530,02/22/23 11:15:47 PM,29.970,0.000,100.00
531,02/22/23 11:30:47 PM,29.970,0.000,100.00
532,02/22/23 11:45:47 PM,29.917,0.000,99.41
533,02/23/23 12:00:47 AM,29.817,0.000,99.41
534,02/23/23 12:15:47 AM,29.867,0.000,99.41
535,02/23/23 12:30:47 AM,29.764,0.000,99.41
536,02/23/23 12:45:47 AM,29.817,0.000,99.41
537,02/23/23 01:00:47 AM,29.714,0.000,99.41
538,02/23/23 01:15:47 AM,29.764,0.000,99.41
539,02/23/23 01:30:47 AM,29.764,0.000,99.41
540,02/23/23 01:45:47 AM,29.662,0.000,99.41
541,02/23/23 02:00:47 AM,29.714,0.000,99.41
542,02/23/23 02:15:47 AM,29.764,0.000,99.41
543,02/23/23 02:30:47 AM,29.714,0.000,99.41
544,02/23/23 02:45:47 AM,29.509,0.000,98.82
545,02/23/23 03:00:47 AM,29.149,0.000,97.65
546,02/23/23 03:15:47 AM,28.684,0.000,96.47
547,02/23/23 03:30:47 AM,28.008,0.000,94.12
548,02/23/23 03:45:47 AM,27.799,0.000,94.12
549,02/23/23 04:00:47 AM,28.112,0.000,94.71
550,02/23/23 04:15:47 AM,27.799,0.000,93.53
551,02/23/23 04:30:47 AM,27.433,0.000,94.12
552,02/23/23 04:45:47 AM,27.327,0.000,92.35
553,02/23/23 05:00:47 AM,27.275,0.000,92.94
554,02/23/23 05:15:47 AM,27.275,0.000,92.94
555,02/23/23 05:30:47 AM,27.012,0.000,91.76
556,02/23/23 05:45:47 AM,26.748,0.000,90.59
557,02/23/23 06:00:47 AM,26.748,0.000,91.76
558,02/23/23 06:15:47 AM,26.695,0.000,91.76
559,02/23/23 06:30:47 AM,26.906,0.000,91.18
560,02/23/23 06:45:47 AM,26.589,0.000,91.18
561,02/23/23 07:00:47 AM,26.643,0.000,91.76
562,02/23/23 07:15:47 AM,27.118,0.000,92.94
563,02/23/23 07:30:47 AM,27.538,0.000,93.53
564,02/23/23 07:45:47 AM,28.112,0.000,94.71
565,02/23/23 08:00:47 AM,28.425,0.000,95.88
566,02/23/23 08:15:47 AM,28.839,0.000,97.65
567,02/23/23 08:30:47 AM,29.149,0.000,100.00
568,02/23/23 08:45:47 AM,30.326,0.000,100.00
569,02/23/23 09:00:47 AM,31.541,0.000,100.00
570,02/23/23 09:15:47 AM,31.491,0.000,100.00
571,02/23/23 09:30:47 AM,31.138,0.000,100.00
572,02/23/23 09:45:47 AM,31.239,0.000,100.00
573,02/23/23 10:00:47 AM,36.986,0.008,100.00
574,02/23/23 10:15:47 AM,36.459,0.000,100.00
575,02/23/23 10:30:47 AM,34.272,0.000,100.00
576,02/23/23 10:45:47 AM,34.565,0.039,100.00
577,02/23/23 11:00:47 AM,33.732,0.024,100.00
578,02/23/23 11:15:47 AM,34.075,0.024,100.00
579,02/23/23 11:30:47 AM,33.188,0.016,92.35
580,02/23/23 11:45:47 AM,33.732,0.008,52.94
581,02/23/23 12:00:47 PM,35.976,0.008,5.29
582,02/23/23 12:15:47 PM,37.321,0.000,4.71
583,02/23/23 12:30:47 PM,37.130,0.000,4.71
584,02/23/23 12:45:47 PM,36.072,0.000,4.71
585,02/23/23 01:00:47 PM,37.465,0.000,4.71
586,02/23/23 01:15:47 PM,37.560,0.000,4.71
587,02/23/23 01:30:47 PM,38.131,0.000,4.71
588,02/23/23 01:45:47 PM,38.179,0.000,4.12
589,02/23/23 02:00:47 PM,36.795,0.000,4.12
590,02/23/23 02:15:47 PM,36.939,0.000,4.12
591,02/23/23 02:30:47 PM,35.589,0.000,4.12
592,02/23/23 02:45:47 PM,36.120,0.000,4.71
593,02/23/23 03:00:47 PM,36.313,0.000,4.12
594,02/23/23 03:15:47 PM,35.928,0.000,4.71
595,02/23/23 03:30:47 PM,34.468,0.000,4.71
596,02/23/23 03:45:47 PM,33.732,0.000,5.29
597,02/23/23 04:00:47 PM,33.584,0.000,4.71
598,02/23/23 04:15:47 PM,33.089,0.000,4.71
599,02/23/23 04:30:47 PM,32.641,0.000,4.71
600,02/23/23 04:45:47 PM,31.842,0.000,4.71
601,02/23/23 05:00:47 PM,30.936,0.000,4.71
602,02/23/23 05:15:47 PM,30.429,0.000,4.71
603,02/23/23 05:30:47 PM,29.917,0.000,4.71
604,02/23/23 05:45:47 PM,29.457,0.000,4.12
605,02/23/23 06:00:47 PM,29.046,0.000,4.71
606,02/23/23 06:15:47 PM,28.580,0.000,4.12
607,02/23/23 06:30:47 PM,28.269,0.000,4.12
608,02/23/23 06:45:47 PM,27.903,0.000,4.12
609,02/23/23 07:00:47 PM,27.642,0.000,4.12
610,02/23/23 07:15:47 PM,27.327,0.000,5.29
611,02/23/23 07:30:47 PM,26.589,0.000,5.29
612,02/23/23 07:45:47 PM,26.537,0.000,4.12
613,02/23/23 08:00:47 PM,26.058,0.000,3.53
614,02/23/23 08:15:47 PM,25.524,0.000,4.12
615,02/23/23 08:30:47 PM,25.201,0.000,3.53
616,02/23/23 08:45:47 PM,25.363,0.000,4.12
617,02/23/23 09:00:47 PM,25.095,0.000,3.53
618,02/23/23 09:15:47 PM,25.201,0.000,3.53
619,02/23/23 09:30:47 PM,25.363,0.000,3.53
620,02/23/23 09:45:47 PM,25.632,0.000,3.53
621,02/23/23 10:00:47 PM,25.632,0.000,3.53
622,02/23/23 10:15:47 PM,25.846,0.000,3.53
623,02/23/23 10:30:47 PM,26.112,0.000,3.53
624,02/23/23 10:45:47 PM,26.112,0.000,3.53
625,02/23/23 11:00:47 PM,26.006,0.000,2.94
626,02/23/23 11:15:47 PM,25.686,0.000,3.53
627,02/23/23 11:30:47 PM,25.095,0.000,3.53
628,02/23/23 11:45:47 PM,25.095,0.000,3.53
629,02/24/23 12:00:47 AM,24.933,0.000,2.94
630,02/24/23 12:15:47 AM,24.553,0.000,3.53
631,02/24/23 12:30:47 AM,23.682,0.000,3.53
632,02/24/23 12:45:47 AM,23.353,0.000,3.53
633,02/24/23 01:00:47 AM,23.353,0.000,3.53
634,02/24/23 01:15:47 AM,23.846,0.000,3.53
635,02/24/23 01:30:47 AM,24.228,0.000,3.53
636,02/24/23 01:45:47 AM,23.956,0.000,4.12
637,02/24/23 02:00:47 AM,23.738,0.000,3.53
638,02/24/23 02:15:47 AM,23.628,0.000,4.12
639,02/24/23 02:30:47 AM,23.463,0.000,4.12
640,02/24/23 02:45:47 AM,23.189,0.000,4.12
641,02/24/23 03:00:47 AM,22.912,0.000,4.12
642,02/24/23 03:15:47 AM,22.858,0.000,4.12
643,02/24/23 03:30:47 AM,22.858,0.000,4.12
644,02/24/23 03:45:47 AM,22.858,0.000,4.12
645,02/24/23 04:00:47 AM,22.746,0.000,4.12
646,02/24/23 04:15:47 AM,22.636,0.000,4.12
647,02/24/23 04:30:47 AM,22.802,0.000,3.53
648,02/24/23 04:45:47 AM,23.023,0.000,4.12
649,02/24/23 05:00:47 AM,22.912,0.000,4.12
650,02/24/23 05:15:47 AM,22.636,0.000,3.53
651,02/24/23 05:30:47 AM,22.581,0.000,4.12
652,02/24/23 05:45:47 AM,22.469,0.000,4.12
653,02/24/23 06:00:47 AM,23.023,0.000,4.12
654,02/24/23 06:15:47 AM,23.518,0.000,3.53
655,02/24/23 06:30:47 AM,23.243,0.000,4.12
656,02/24/23 06:45:47 AM,22.802,0.000,4.12
657,02/24/23 07:00:47 AM,22.636,0.000,4.12
658,02/24/23 07:15:47 AM,23.243,0.000,4.12
659,02/24/23 07:30:47 AM,23.077,0.000,3.53
660,02/24/23 07:45:47 AM,24.391,0.000,3.53
661,02/24/23 08:00:47 AM,25.578,0.000,3.53
662,02/24/23 08:15:47 AM,26.325,0.000,3.53
663,02/24/23 08:30:47 AM,27.903,0.000,3.53
664,02/24/23 08:45:47 AM,29.509,0.000,3.53
665,02/24/23 09:00:47 AM,30.783,0.000,3.53
666,02/24/23 09:15:47 AM,32.092,0.000,3.53
667,02/24/23 09:30:47 AM,34.124,0.000,4.12
668,02/24/23 09:45:47 AM,36.169,0.000,3.53
669,02/24/23 10:00:47 AM,37.274,0.000,4.12
670,02/24/23 10:15:47 AM,38.273,0.000,4.12
671,02/24/23 10:30:47 AM,39.313,0.000,4.12
672,02/24/23 10:45:47 AM,40.672,0.000,3.53
673,02/24/23 11:00:47 AM,41.322,0.000,3.53
674,02/24/23 11:15:47 AM,41.648,0.000,2.94
675,02/24/23 11:30:47 AM,41.925,0.000,3.53
676,02/24/23 11:45:47 AM,41.508,0.000,3.53
677,02/24/23 12:00:47 PM,42.433,0.000,3.53
678,02/24/23 12:15:47 PM,43.808,0.000,2.94
679,02/24/23 12:30:47 PM,42.708,0.000,3.53
680,02/24/23 12:45:47 PM,43.306,0.000,3.53
681,02/24/23 01:00:47 PM,43.030,0.000,3.53
682,02/24/23 01:15:47 PM,41.878,0.000,3.53
683,02/24/23 01:30:47 PM,42.525,0.000,3.53
684,02/24/23 01:45:47 PM,40.998,0.000,2.94
685,02/24/23 02:00:47 PM,40.392,0.000,2.94
686,02/24/23 02:15:47 PM,39.970,0.000,3.53
687,02/24/23 02:30:47 PM,40.579,0.000,3.53
688,02/24/23 02:45:47 PM,40.626,0.000,3.53
689,02/24/23 03:00:47 PM,39.924,0.000,3.53
690,02/24/23 03:15:47 PM,39.267,0.000,3.53
691,02/24/23 03:30:47 PM,38.606,0.000,2.94
692,02/24/23 03:45:47 PM,38.131,0.000,2.94
693,02/24/23 04:00:47 PM,37.416,0.000,2.94
694,02/24/23 04:15:47 PM,36.505,0.000,2.94
695,02/24/23 04:30:47 PM,35.928,0.000,3.53
696,02/24/23 04:45:47 PM,34.761,0.000,2.94
697,02/24/23 05:00:47 PM,34.075,0.000,2.94
698,02/24/23 05:15:47 PM,33.534,0.000,2.94
699,02/24/23 05:30:47 PM,33.237,0.000,2.94
700,02/24/23 05:45:47 PM,32.491,0.000,2.94
701,02/24/23 06:00:47 PM,31.842,0.000,3.53
702,02/24/23 06:15:47 PM,31.339,0.000,3.53
703,02/24/23 06:30:47 PM,31.138,0.000,3.53
704,02/24/23 06:45:47 PM,30.987,0.000,3.53
705,02/24/23 07:00:47 PM,30.479,0.000,3.53
706,02/24/23 07:15:47 PM,30.479,0.000,3.53
707,02/24/23 07:30:47 PM,30.479,0.000,3.53
708,02/24/23 07:45:47 PM,30.429,0.000,2.94
709,02/24/23 08:00:47 PM,29.867,0.000,3.53
710,02/24/23 08:15:47 PM,29.097,0.000,3.53
711,02/24/23 08:30:47 PM,28.684,0.000,3.53
712,02/24/23 08:45:47 PM,27.955,0.000,8.24
713,02/24/23 09:00:47 PM,26.906,0.000,4.12
714,02/24/23 09:15:47 PM,27.486,0.000,61.76
715,02/24/23 09:30:47 PM,26.537,0.000,100.00
716,02/24/23 09:45:47 PM,25.898,0.000,20.59
717,02/24/23 10:00:47 PM,25.632,0.000,23.53
718,02/24/23 10:15:47 PM,25.952,0.000,25.29
719,02/24/23 10:30:47 PM,25.686,0.000,26.47
720,02/24/23 10:45:47 PM,24.879,0.000,27.65
721,02/24/23 11:00:47 PM,24.445,0.000,29.41
722,02/24/23 11:15:47 PM,24.445,0.000,30.59
723,02/24/23 11:30:47 PM,24.228,0.000,31.76
724,02/24/23 11:45:47 PM,24.120,0.000,33.53
725,02/25/23 12:00:47 AM,24.174,0.000,34.12
726,02/25/23 12:15:47 AM,23.463,0.000,34.12
727,02/25/23 12:30:47 AM,23.353,0.000,35.29
728,02/25/23 12:45:47 AM,23.243,0.000,37.06
729,02/25/23 01:00:47 AM,23.409,0.000,37.06
730,02/25/23 01:15:47 AM,23.023,0.000,39.41
731,02/25/23 01:30:47 AM,23.353,0.000,40.59
732,02/25/23 01:45:47 AM,23.682,0.000,40.59
733,02/25/23 02:00:47 AM,23.189,0.000,41.76
734,02/25/23 02:15:47 AM,23.299,0.000,42.35
735,02/25/23 02:30:47 AM,22.690,0.000,42.94
736,02/25/23 02:45:47 AM,22.746,0.000,43.53
737,02/25/23 03:00:47 AM,22.525,0.000,42.35
738,02/25/23 03:15:47 AM,21.967,0.000,44.12
739,02/25/23 03:30:47 AM,22.136,0.000,44.71
740,02/25/23 03:45:47 AM,21.967,0.000,45.29
741,02/25/23 04:00:47 AM,21.855,0.000,45.88
742,02/25/23 04:15:47 AM,21.744,0.000,45.88
743,02/25/23 04:30:47 AM,21.463,0.000,46.47
744,02/25/23 04:45:47 AM,21.519,0.000,47.06
745,02/25/23 05:00:47 AM,21.799,0.000,47.06
746,02/25/23 05:15:47 AM,21.855,0.000,47.65
747,02/25/23 05:30:47 AM,21.688,0.000,47.65
748,02/25/23 05:45:47 AM,21.463,0.000,48.24
749,02/25/23 06:00:47 AM,21.519,0.000,47.65
750,02/25/23 06:15:47 AM,21.069,0.000,48.24
751,02/25/23 06:30:47 AM,21.182,0.000,48.82
752,02/25/23 06:45:47 AM,21.124,0.000,49.41
753,02/25/23 07:00:47 AM,21.294,0.000,49.41
754,02/25/23 07:15:47 AM,21.463,0.000,50.00
755,02/25/23 07:30:47 AM,21.294,0.000,50.59
756,02/25/23 07:45:47 AM,22.525,0.000,51.76
757,02/25/23 08:00:47 AM,23.846,0.000,53.53
758,02/25/23 08:15:47 AM,24.987,0.000,55.88
759,02/25/23 08:30:47 AM,26.271,0.000,64.71
760,02/25/23 08:45:47 AM,27.275,0.000,72.35
761,02/25/23 09:00:47 AM,28.164,0.000,73.53
762,02/25/23 09:15:47 AM,29.611,0.000,100.00
763,02/25/23 09:30:47 AM,32.491,0.000,10.00
764,02/25/23 09:45:47 AM,35.782,0.000,4.12
765,02/25/23 10:00:47 AM,36.169,0.000,4.12
766,02/25/23 10:15:47 AM,35.443,0.000,4.12
767,02/25/23 10:30:47 AM,36.266,0.000,4.12
768,02/25/23 10:45:47 AM,38.889,0.000,4.12
769,02/25/23 11:00:47 AM,40.204,0.000,3.53
770,02/25/23 11:15:47 AM,41.137,0.000,3.53
771,02/25/23 11:30:47 AM,40.719,0.000,3.53
772,02/25/23 11:45:47 AM,42.064,0.000,3.53
773,02/25/23 12:00:47 PM,43.900,0.000,3.53
774,02/25/23 12:15:47 PM,43.716,0.000,3.53
775,02/25/23 12:30:47 PM,45.896,0.000,3.53
776,02/25/23 12:45:47 PM,46.526,0.000,3.53
777,02/25/23 01:00:47 PM,46.211,0.000,3.53
778,02/25/23 01:15:47 PM,44.901,0.000,3.53
779,02/25/23 01:30:47 PM,46.661,0.000,3.53
780,02/25/23 01:45:47 PM,46.931,0.000,3.53
781,02/25/23 02:00:47 PM,44.991,0.000,3.53
782,02/25/23 02:15:47 PM,44.809,0.000,3.53
783,02/25/23 02:30:47 PM,44.263,0.000,3.53
784,02/25/23 02:45:47 PM,43.579,0.000,3.53
785,02/25/23 03:00:47 PM,43.306,0.000,3.53
786,02/25/23 03:15:47 PM,42.984,0.000,3.53
787,02/25/23 03:30:47 PM,42.478,0.000,3.53
788,02/25/23 03:45:47 PM,41.970,0.000,3.53
789,02/25/23 04:00:47 PM,41.601,0.000,3.53
790,02/25/23 04:15:47 PM,40.951,0.000,3.53
791,02/25/23 04:30:47 PM,40.298,0.000,3.53
792,02/25/23 04:45:47 PM,39.220,0.000,3.53
793,02/25/23 05:00:47 PM,37.081,0.000,3.53
794,02/25/23 05:15:47 PM,36.120,0.000,3.53
795,02/25/23 05:30:47 PM,35.346,0.000,3.53
796,02/25/23 05:45:47 PM,34.516,0.000,3.53
797,02/25/23 06:00:47 PM,33.928,0.000,3.53
798,02/25/23 06:15:47 PM,33.534,0.000,4.12
799,02/25/23 06:30:47 PM,33.188,0.000,4.12
800,02/25/23 06:45:47 PM,33.039,0.000,4.12
801,02/25/23 07:00:47 PM,32.790,0.000,4.12
802,02/25/23 07:15:47 PM,32.193,0.000,4.12
803,02/25/23 07:30:47 PM,31.791,0.000,4.12
804,02/25/23 07:45:47 PM,31.491,0.000,4.71
805,02/25/23 08:00:47 PM,31.491,0.000,4.71
806,02/25/23 08:15:47 PM,31.339,0.000,6.47
807,02/25/23 08:30:47 PM,31.037,0.000,7.65
808,02/25/23 08:45:47 PM,30.834,0.000,6.47
809,02/25/23 09:00:47 PM,30.479,0.000,63.53
810,02/25/23 09:15:47 PM,30.020,0.000,74.71
811,02/25/23 09:30:47 PM,30.376,0.000,77.65
812,02/25/23 09:45:47 PM,30.783,0.000,71.76
813,02/25/23 10:00:47 PM,30.632,0.000,90.00
814,02/25/23 10:15:47 PM,30.783,0.000,58.82
815,02/25/23 10:30:47 PM,31.591,0.000,11.18
816,02/25/23 10:45:47 PM,32.142,0.000,8.82
817,02/25/23 11:00:47 PM,32.293,0.000,8.24
818,02/25/23 11:15:47 PM,32.742,0.000,7.65
819,02/25/23 11:30:47 PM,32.891,0.000,7.06
820,02/25/23 11:45:47 PM,33.534,0.000,12.94
821,02/26/23 12:00:47 AM,33.287,0.000,7.06
822,02/26/23 12:15:47 AM,33.287,0.000,6.47
823,02/26/23 12:30:47 AM,33.138,0.000,6.47
824,02/26/23 12:45:47 AM,32.891,0.000,24.12
825,02/26/23 01:00:47 AM,32.790,0.000,100.00
826,02/26/23 01:15:47 AM,33.089,0.000,100.00
827,02/26/23 01:30:47 AM,32.841,0.000,100.00
828,02/26/23 01:45:47 AM,32.443,0.000,100.00
829,02/26/23 02:00:47 AM,32.142,0.000,100.00
830,02/26/23 02:15:47 AM,32.142,0.000,100.00
831,02/26/23 02:30:47 AM,32.142,0.000,100.00
832,02/26/23 02:45:47 AM,32.092,0.000,100.00
833,02/26/23 03:00:47 AM,31.993,0.000,100.00
834,02/26/23 03:15:47 AM,31.993,0.000,100.00
835,02/26/23 03:30:47 AM,32.092,0.000,100.00
836,02/26/23 03:45:47 AM,32.142,0.000,100.00
837,02/26/23 04:00:47 AM,32.193,0.000,100.00
838,02/26/23 04:15:47 AM,32.142,0.000,100.00
839,02/26/23 04:30:47 AM,32.142,0.000,100.00
840,02/26/23 04:45:47 AM,32.142,0.000,100.00
841,02/26/23 05:00:47 AM,32.193,0.000,100.00
842,02/26/23 05:15:47 AM,32.293,0.000,100.00
843,02/26/23 05:30:47 AM,32.342,0.000,100.00
844,02/26/23 05:45:47 AM,32.342,0.000,100.00
845,02/26/23 06:00:47 AM,32.342,0.000,100.00
846,02/26/23 06:15:47 AM,32.392,0.000,100.00
847,02/26/23 06:30:47 AM,32.342,0.000,100.00
848,02/26/23 06:45:47 AM,32.293,0.000,100.00
849,02/26/23 07:00:47 AM,32.293,0.000,100.00
850,02/26/23 07:15:47 AM,32.293,0.000,100.00
851,02/26/23 07:30:47 AM,32.293,0.000,100.00
852,02/26/23 07:45:47 AM,32.392,0.000,100.00
853,02/26/23 08:00:47 AM,32.491,0.000,100.00
854,02/26/23 08:15:47 AM,32.542,0.000,100.00
855,02/26/23 08:30:47 AM,32.491,0.000,100.00
856,02/26/23 08:45:47 AM,32.691,0.000,100.00
857,02/26/23 09:00:47 AM,32.742,0.000,100.00
858,02/26/23 09:15:47 AM,32.841,0.000,100.00
859,02/26/23 09:30:47 AM,32.940,0.000,100.00
860,02/26/23 09:45:47 AM,33.435,0.000,35.29
861,02/26/23 10:00:47 AM,33.633,0.000,100.00
862,02/26/23 10:15:47 AM,33.780,0.000,100.00
863,02/26/23 10:30:47 AM,34.223,0.008,100.00
864,02/26/23 10:45:47 AM,34.174,0.000,100.00
865,02/26/23 11:00:47 AM,35.055,0.000,100.00
866,02/26/23 11:15:47 AM,35.152,0.000,70.00
867,02/26/23 11:30:47 AM,35.976,0.000,57.65
868,02/26/23 11:45:47 AM,36.266,0.000,54.12
869,02/26/23 12:00:47 PM,37.513,0.000,54.71
870,02/26/23 12:15:47 PM,35.298,0.000,100.00
871,02/26/23 12:30:47 PM,34.075,0.000,100.00
872,02/26/23 12:45:47 PM,38.795,0.000,5.29
873,02/26/23 01:00:47 PM,39.078,0.039,4.71
874,02/26/23 01:15:47 PM,37.751,0.071,4.71
875,02/26/23 01:30:47 PM,38.511,0.071,7.65
876,02/26/23 01:45:47 PM,37.893,0.055,5.29
877,02/26/23 02:00:47 PM,36.842,0.031,100.00
878,02/26/23 02:15:47 PM,39.031,0.047,100.00
879,02/26/23 02:30:47 PM,36.410,0.024,100.00
880,02/26/23 02:45:47 PM,35.298,0.024,77.06
881,02/26/23 03:00:47 PM,36.459,0.031,10.59
882,02/26/23 03:15:47 PM,37.081,0.016,8.82
883,02/26/23 03:30:47 PM,36.747,0.016,9.41
884,02/26/23 03:45:47 PM,37.416,0.016,12.35
885,02/26/23 04:00:47 PM,37.081,0.008,17.65
886,02/26/23 04:15:47 PM,36.361,0.008,92.35
887,02/26/23 04:30:47 PM,35.928,0.000,34.71
888,02/26/23 04:45:47 PM,35.879,0.008,41.76
889,02/26/23 05:00:47 PM,34.223,0.000,100.00
890,02/26/23 05:15:47 PM,32.790,0.000,100.00
891,02/26/23 05:30:47 PM,32.641,0.000,100.00
892,02/26/23 05:45:47 PM,32.342,0.000,100.00
893,02/26/23 06:00:47 PM,32.243,0.000,100.00
894,02/26/23 06:15:47 PM,32.392,0.000,100.00
895,02/26/23 06:30:47 PM,32.392,0.000,100.00
896,02/26/23 06:45:47 PM,32.243,0.000,100.00
897,02/26/23 07:00:47 PM,32.193,0.000,100.00
898,02/26/23 07:15:47 PM,32.142,0.000,100.00
899,02/26/23 07:30:47 PM,32.142,0.000,100.00
900,02/26/23 07:45:47 PM,32.193,0.000,100.00
901,02/26/23 08:00:47 PM,32.193,0.000,100.00
902,02/26/23 08:15:47 PM,32.193,0.000,100.00
903,02/26/23 08:30:47 PM,32.193,0.000,100.00
904,02/26/23 08:45:47 PM,32.092,0.000,100.00
905,02/26/23 09:00:47 PM,31.942,0.000,100.00
906,02/26/23 09:15:47 PM,31.942,0.000,100.00
907,02/26/23 09:30:47 PM,32.092,0.000,100.00
908,02/26/23 09:45:47 PM,32.092,0.000,100.00
909,02/26/23 10:00:47 PM,32.142,0.000,100.00
910,02/26/23 10:15:47 PM,32.142,0.000,100.00
911,02/26/23 10:30:47 PM,32.142,0.000,100.00
912,02/26/23 10:45:47 PM,32.092,0.000,100.00
913,02/26/23 11:00:47 PM,31.942,0.000,100.00
914,02/26/23 11:15:47 PM,31.743,0.000,100.00
915,02/26/23 11:30:47 PM,31.842,0.000,100.00
916,02/26/23 11:45:47 PM,31.692,0.000,100.00
917,02/27/23 12:00:47 AM,31.842,0.000,100.00
918,02/27/23 12:15:47 AM,31.791,0.000,100.00
919,02/27/23 12:30:47 AM,31.892,0.000,100.00
920,02/27/23 12:45:47 AM,31.692,0.000,100.00
921,02/27/23 01:00:47 AM,31.390,0.000,100.00
922,02/27/23 01:15:47 AM,31.339,0.000,100.00
923,02/27/23 01:30:47 AM,31.591,0.000,100.00
924,02/27/23 01:45:47 AM,31.390,0.000,100.00
925,02/27/23 02:00:47 AM,31.188,0.000,100.00
926,02/27/23 02:15:47 AM,31.339,0.000,100.00
927,02/27/23 02:30:47 AM,31.339,0.000,100.00
928,02/27/23 02:45:47 AM,31.390,0.000,100.00
929,02/27/23 03:00:47 AM,31.339,0.000,100.00
930,02/27/23 03:15:47 AM,31.491,0.000,100.00
931,02/27/23 03:30:47 AM,31.491,0.000,100.00
932,02/27/23 03:45:47 AM,31.842,0.000,100.00
933,02/27/23 04:00:47 AM,31.692,0.000,100.00
934,02/27/23 04:15:47 AM,32.142,0.000,100.00
935,02/27/23 04:30:47 AM,32.392,0.000,100.00
936,02/27/23 04:45:47 AM,31.993,0.000,100.00
937,02/27/23 05:00:47 AM,31.692,0.000,100.00
938,02/27/23 05:15:47 AM,31.692,0.000,100.00
939,02/27/23 05:30:47 AM,31.942,0.000,100.00
940,02/27/23 05:45:47 AM,32.392,0.000,100.00
941,02/27/23 06:00:47 AM,32.542,0.000,100.00
942,02/27/23 06:15:47 AM,32.092,0.000,100.00
943,02/27/23 06:30:47 AM,31.692,0.000,100.00
944,02/27/23 06:45:47 AM,31.692,0.000,100.00
945,02/27/23 07:00:47 AM,32.342,0.000,100.00
946,02/27/23 07:15:47 AM,32.342,0.000,100.00
947,02/27/23 07:30:47 AM,32.592,0.000,100.00
948,02/27/23 07:45:47 AM,32.542,0.000,100.00
949,02/27/23 08:00:47 AM,32.491,0.000,100.00
950,02/27/23 08:15:47 AM,32.592,0.000,100.00
951,02/27/23 08:30:47 AM,32.790,0.000,100.00
952,02/27/23 08:45:47 AM,32.990,0.000,100.00
