"Plot Title: slicmix"
"#","Date Time, GMT-08:00","Wetness, % (LGR S/N: 21211901, SEN S/N: 21183001)","Temp, °F (LGR S/N: 21211901, SEN S/N: 21212618)","Temperature, *C (LGR S/N: 21211901, SEN S/N: 21238067)","RH, % (LGR S/N: 21211901, SEN S/N: 21238067)","Temperature, *C (LGR S/N: 21211901, SEN S/N: 21238073)","RH, % (LGR S/N: 21211901, SEN S/N: 21238073)"
302,03/31/22 07:30:02 AM,31.76,48.672,3.2898,99.7498,3.3059,99.6002
303,03/31/22 08:00:02 AM,31.76,48.628,3.9279,99.7910,3.9386,99.4064
304,03/31/22 08:30:02 AM,30.59,48.583,5.1907,89.6193,5.1907,89.0333
305,03/31/22 09:00:02 AM,28.82,48.583,6.3837,82.3194,6.3810,81.8204
306,03/31/22 09:30:02 AM,28.24,48.538,7.6464,74.2962,7.6464,73.9406
307,03/31/22 10:00:02 AM,27.65,48.493,6.5633,77.9660,6.5821,77.5952
308,03/31/22 10:30:02 AM,28.24,48.450,7.9762,71.0002,7.9843,70.6691
309,03/31/22 11:00:02 AM,27.65,48.450,7.9655,70.3456,7.9923,70.1122
310,03/31/22 11:30:02 AM,25.88,48.405,8.6545,69.9107,8.6947,69.7063
311,03/31/22 12:00:02 PM,25.29,48.360,9.5687,63.4546,9.6062,63.3051
312,03/31/22 12:30:02 PM,23.53,48.315,9.3516,61.4771,9.3730,61.5534
313,03/31/22 01:00:02 PM,22.94,48.315,9.1129,64.3992,9.1344,64.1764
314,03/31/22 01:30:02 PM,21.76,48.272,9.6760,60.5386,9.7269,60.6699
315,03/31/22 02:00:02 PM,20.59,48.227,9.4883,64.0650,9.5178,63.8315
316,03/31/22 02:30:02 PM,18.24,48.182,9.4025,64.8127,9.4239,64.5090
317,03/31/22 03:00:02 PM,16.47,48.182,9.8556,61.4649,9.8878,61.4084
318,03/31/22 03:30:02 PM,14.71,48.137,8.9762,62.0859,9.0030,61.9699
319,03/31/22 04:00:02 PM,5.88,48.094,9.6143,63.5904,9.6572,63.4607
320,03/31/22 04:30:02 PM,2.94,48.094,9.1532,64.5655,9.1800,64.3732
321,03/31/22 05:00:02 PM,3.53,48.049,8.5178,67.9622,8.5365,67.9561
322,03/31/22 05:30:02 PM,3.53,48.049,7.7725,71.2840,7.7993,71.1589
323,03/31/22 06:00:02 PM,5.29,48.004,7.1424,78.0133,7.1719,77.6806
324,03/31/22 06:30:02 PM,4.12,48.004,6.2684,78.5061,6.2899,78.2101
325,03/31/22 07:00:02 PM,4.71,47.959,5.4909,78.9822,5.5043,78.4985
326,03/31/22 07:30:02 PM,4.71,47.959,5.2496,81.2512,5.2577,80.8209
327,03/31/22 08:00:02 PM,5.29,47.959,4.8716,83.4043,4.8958,83.0671
328,03/31/22 08:30:02 PM,6.47,47.914,4.1880,86.7811,4.2094,86.3676
329,03/31/22 09:00:02 PM,7.06,47.914,3.7537,90.2754,3.7858,89.7734
330,03/31/22 09:30:02 PM,6.47,47.914,4.1826,91.3085,4.2255,90.7362
331,03/31/22 10:00:02 PM,7.06,47.914,4.3033,91.1574,4.3327,90.6493
332,03/31/22 10:30:02 PM,7.65,47.871,4.3033,92.7947,4.3167,92.1675
333,03/31/22 11:00:02 PM,7.06,47.871,3.8877,93.7758,3.9118,93.0587
334,03/31/22 11:30:02 PM,7.06,47.871,3.6089,93.3562,3.6437,92.7428
335,04/01/22 12:00:02 AM,7.65,47.871,3.2979,94.9340,3.3381,94.2794
336,04/01/22 12:30:02 AM,8.24,47.826,3.1585,95.9640,3.1933,95.3338
337,04/01/22 01:00:02 AM,8.24,47.826,3.0271,95.9335,3.0593,95.2789
338,04/01/22 01:30:02 AM,8.24,47.826,3.0486,96.8566,3.0754,96.1883
339,04/01/22 02:00:02 AM,8.24,47.826,3.1022,97.0397,3.1209,96.3058
340,04/01/22 02:30:02 AM,8.82,47.826,2.7885,97.7188,2.8180,97.1191
341,04/01/22 03:00:02 AM,8.82,47.781,2.6276,97.9843,2.6679,97.1725
342,04/01/22 03:30:02 AM,8.82,47.781,2.4266,98.6343,2.4587,97.7188
343,04/01/22 04:00:02 AM,8.82,47.736,1.9949,98.3963,2.0378,97.5357
344,04/01/22 04:30:02 AM,8.82,47.736,1.8743,99.5010,1.9091,98.6709
345,04/01/22 05:00:02 AM,8.82,47.736,1.9628,99.2187,1.9896,98.2696
346,04/01/22 05:30:02 AM,8.82,47.736,1.5740,99.3652,1.6169,98.4924
347,04/01/22 06:00:02 AM,8.82,47.691,1.4587,99.7803,1.4909,99.0845
348,04/01/22 06:30:02 AM,8.82,47.691,1.6732,99.9969,1.6920,99.7787
349,04/01/22 07:00:02 AM,8.82,47.647,1.8689,99.8627,1.8850,99.4232
350,04/01/22 07:30:02 AM,8.82,47.647,2.9467,99.9969,2.9815,99.9969
351,04/01/22 08:00:02 AM,7.06,47.647,4.0352,98.1827,4.0593,97.8134
352,04/01/22 08:30:02 AM,5.88,47.602,5.0432,92.3308,5.0432,91.7403
353,04/01/22 09:00:02 AM,4.71,47.602,6.6304,83.1418,6.6598,82.6734
354,04/01/22 09:30:02 AM,3.53,47.557,7.7242,77.2930,7.7430,76.9757
355,04/01/22 10:00:02 AM,3.53,47.557,9.3998,69.5201,9.4373,69.3706
356,04/01/22 10:30:02 AM,3.53,47.512,10.7430,64.3931,10.7698,64.3793
357,04/01/22 11:00:02 AM,3.53,47.467,11.3248,64.2649,11.3677,64.1611
358,04/01/22 11:30:02 AM,3.53,47.467,12.3087,61.1337,12.3569,61.0056
359,04/01/22 12:00:02 PM,3.53,47.422,13.2631,55.8556,13.3677,55.6664
360,04/01/22 12:30:02 PM,3.53,47.422,13.9950,52.9580,14.0272,53.2036
361,04/01/22 01:00:02 PM,3.53,47.377,14.3972,50.5104,14.4454,50.7012
362,04/01/22 01:30:02 PM,3.53,47.377,15.0674,47.2114,15.1076,47.3579
363,04/01/22 02:00:02 PM,2.94,47.334,15.2390,44.8844,15.2658,45.1102
364,04/01/22 02:30:02 PM,2.94,47.334,15.0621,41.4115,15.1023,41.6556
365,04/01/22 03:00:02 PM,2.94,47.289,14.4749,39.7818,14.5205,40.2228
366,04/01/22 03:30:02 PM,2.94,47.289,12.3945,42.3148,12.4320,42.7604
367,04/01/22 04:00:02 PM,2.94,47.244,11.8261,50.9773,11.8476,51.0857
368,04/01/22 04:30:02 PM,2.94,47.244,11.5151,56.9116,11.5339,57.1221
369,04/01/22 05:00:02 PM,2.94,47.244,11.0701,62.7665,11.1103,62.7512
370,04/01/22 05:30:02 PM,2.94,47.199,10.5848,67.5288,10.6143,67.4006
371,04/01/22 06:00:02 PM,2.94,47.199,10.1103,69.1646,10.1371,69.0654
372,04/01/22 06:30:02 PM,5.29,47.199,9.4293,76.8414,9.4347,76.6842
373,04/01/22 07:00:02 PM,4.12,47.199,8.5821,79.0265,8.6062,78.7488
374,04/01/22 07:30:02 PM,9.41,47.199,7.5982,80.6531,7.6277,80.2701
375,04/01/22 08:00:02 PM,8.24,47.199,6.6089,90.8156,6.6438,90.4784
376,04/01/22 08:30:02 PM,6.47,47.199,6.3703,88.6503,6.3971,88.1209
377,04/01/22 09:00:02 PM,5.29,47.199,6.4454,88.9021,6.4641,88.3513
378,04/01/22 09:30:02 PM,7.06,47.199,6.1317,91.1604,6.1424,90.5699
379,04/01/22 10:00:02 PM,7.65,47.199,5.6303,93.3959,5.6706,92.7291
380,04/01/22 10:30:02 PM,11.76,47.244,5.6947,95.1675,5.7242,94.3801
381,04/01/22 11:00:02 PM,12.35,47.244,5.6974,97.8149,5.7242,96.9863
382,04/01/22 11:30:02 PM,14.71,47.244,5.6706,99.1257,5.7000,98.2498
383,04/02/22 12:00:02 AM,31.76,47.244,5.6330,99.9969,5.6625,99.5087
384,04/02/22 12:30:02 AM,35.29,47.289,5.4909,99.9969,5.5285,99.8932
385,04/02/22 01:00:02 AM,39.41,47.289,5.4185,99.9969,5.4320,99.9969
386,04/02/22 01:30:02 AM,52.94,47.289,5.4025,99.9969,5.4159,99.9969
387,04/02/22 02:00:02 AM,67.65,47.289,5.3193,99.9969,5.3354,99.9969
388,04/02/22 02:30:02 AM,67.65,47.289,5.2041,99.9969,5.2336,99.9969
389,04/02/22 03:00:02 AM,67.06,47.289,5.1478,99.9969,5.1585,99.9969
390,04/02/22 03:30:02 AM,68.82,47.334,4.4748,99.9969,4.4856,99.7635
391,04/02/22 04:00:02 AM,68.24,47.334,3.4614,99.8764,3.4909,99.2813
392,04/02/22 04:30:02 AM,67.65,47.334,2.7510,99.9969,2.7965,99.9924
393,04/02/22 05:00:02 AM,67.06,47.334,2.5553,99.9969,2.5767,99.9969
394,04/02/22 05:30:02 AM,65.88,47.334,2.7912,99.9969,2.8126,99.9969
395,04/02/22 06:00:02 AM,64.71,47.334,2.6223,99.9969,2.6464,99.9969
396,04/02/22 06:30:02 AM,62.94,47.334,2.5955,99.9969,2.6250,99.9969
397,04/02/22 07:00:02 AM,62.35,47.334,3.3569,99.9969,3.3864,99.9969
398,04/02/22 07:30:02 AM,62.35,47.334,4.3703,99.9969,4.3890,99.9969
399,04/02/22 08:00:02 AM,59.41,47.334,5.3167,99.9969,5.3220,99.9969
400,04/02/22 08:30:02 AM,57.06,47.334,5.6572,99.9191,5.6813,99.7314
401,04/02/22 09:00:02 AM,55.29,47.334,5.3301,99.7391,5.3515,99.2691
402,04/02/22 09:30:02 AM,52.35,47.289,5.6840,99.3835,5.7161,98.8464
403,04/02/22 10:00:02 AM,34.12,47.289,7.6196,90.1366,7.6545,89.5567
404,04/02/22 10:30:02 AM,27.06,47.289,8.8877,74.9248,8.9119,74.7814
405,04/02/22 11:00:02 AM,21.76,47.289,10.0942,66.8070,10.1237,66.6163
406,04/02/22 11:30:02 AM,20.00,47.289,11.2738,60.1328,11.2953,60.2335
407,04/02/22 12:00:02 PM,15.88,47.289,12.2229,55.3552,12.4079,54.7311
408,04/02/22 12:30:02 PM,5.88,47.244,11.4347,56.6567,11.4776,56.6918
409,04/02/22 01:00:02 PM,3.53,47.244,11.1988,58.7060,11.2336,58.7655
410,04/02/22 01:30:02 PM,3.53,47.244,12.7591,49.8619,12.7510,50.2678
411,04/02/22 02:00:02 PM,3.53,47.199,13.1344,50.6340,13.1612,50.9651
412,04/02/22 02:30:02 PM,2.94,47.199,13.1425,50.1839,13.1586,50.2495
413,04/02/22 03:00:02 PM,2.94,47.199,12.7698,51.0307,12.7939,51.2627
414,04/02/22 03:30:02 PM,3.53,47.199,12.2872,54.0856,12.3355,54.1756
415,04/02/22 04:00:02 PM,2.94,47.199,12.1907,56.1517,12.2229,56.4172
416,04/02/22 04:30:02 PM,2.94,47.199,11.8368,55.3765,11.8717,55.4986
417,04/02/22 05:00:02 PM,2.94,47.154,10.9682,62.8244,11.0084,62.8473
418,04/02/22 05:30:02 PM,3.53,47.154,10.0030,69.9840,10.0513,69.9733
419,04/02/22 06:00:02 PM,3.53,47.154,8.9333,74.1772,8.9709,74.0642
420,04/02/22 06:30:02 PM,4.71,47.154,8.6036,76.1944,8.6116,76.0571
421,04/02/22 07:00:02 PM,5.29,47.154,8.4963,76.5545,8.4990,76.4706
422,04/02/22 07:30:02 PM,4.71,47.199,8.0030,75.9014,8.0325,75.7626
423,04/02/22 08:00:02 PM,4.71,47.199,7.0647,79.3759,7.0781,79.1913
424,04/02/22 08:30:02 PM,5.29,47.199,6.7483,80.1556,6.7590,79.9115
425,04/02/22 09:00:02 PM,5.88,47.199,6.1612,82.8946,6.1960,82.5376
426,04/02/22 09:30:02 PM,5.29,47.199,5.8743,83.1052,5.9092,82.6856
427,04/02/22 10:00:02 PM,5.29,47.199,5.8984,82.6978,5.9145,82.2675
428,04/02/22 10:30:02 PM,5.88,47.199,5.4936,84.3534,5.5419,83.7842
429,04/02/22 11:00:02 PM,5.88,47.244,5.2014,85.8244,5.2175,85.3529
430,04/02/22 11:30:02 PM,7.06,47.244,4.8663,88.0079,4.9145,87.5807
431,04/03/22 12:00:02 AM,7.65,47.244,4.7376,89.6727,4.7778,89.1936
432,04/03/22 12:30:02 AM,8.24,47.244,4.5687,92.7031,4.6008,92.1889
433,04/03/22 01:00:02 AM,8.82,47.289,4.6705,94.0444,4.7081,93.4401
434,04/03/22 01:30:02 AM,7.65,47.289,4.4185,93.0114,4.4614,92.3110
435,04/03/22 02:00:02 AM,8.24,47.289,4.2443,93.4508,4.2738,92.7718
436,04/03/22 02:30:02 AM,8.24,47.289,3.9467,94.6166,3.9735,93.9666
437,04/03/22 03:00:02 AM,9.41,47.289,3.5016,95.9258,3.5016,95.2819
438,04/03/22 03:30:02 AM,8.82,47.289,3.2523,97.9995,3.2657,97.2198
439,04/03/22 04:00:02 AM,8.82,47.334,3.4293,96.8750,3.4480,96.1486
440,04/03/22 04:30:02 AM,8.82,47.334,3.2818,97.7523,3.2898,96.9558
441,04/03/22 05:00:02 AM,8.82,47.334,3.4480,97.8759,3.4721,97.1084
442,04/03/22 05:30:02 AM,8.82,47.289,3.8126,97.6989,3.8368,96.9116
443,04/03/22 06:00:02 AM,9.41,47.334,3.7188,97.1191,3.7456,96.3394
444,04/03/22 06:30:02 AM,9.41,47.334,3.5392,97.7249,3.5445,96.9635
445,04/03/22 07:00:02 AM,8.24,47.289,4.0164,96.8978,4.0271,96.1654
446,04/03/22 07:30:02 AM,7.06,47.289,4.4802,94.8836,4.5204,94.1558
447,04/03/22 08:00:02 AM,7.65,47.289,4.7134,93.6934,4.7349,92.9381
448,04/03/22 08:30:02 AM,6.47,47.289,5.4239,91.4534,5.4293,90.8019
449,04/03/22 09:00:02 AM,6.47,47.289,5.7188,90.4906,5.7349,89.8634
450,04/03/22 09:30:02 AM,4.12,47.289,6.8609,85.7816,6.8931,85.2552
451,04/03/22 10:00:02 AM,3.53,47.244,7.5553,78.3780,7.5794,78.0941
452,04/03/22 10:30:02 AM,2.94,47.244,8.7376,69.0074,8.7698,68.9662
453,04/03/22 11:00:02 AM,2.94,47.244,9.3408,64.1306,9.3730,64.1215
454,04/03/22 11:30:02 AM,2.94,47.244,10.8851,56.9635,10.9307,57.1710
455,04/03/22 12:00:02 PM,2.94,47.199,11.6170,56.6720,11.6706,56.7422
456,04/03/22 12:30:02 PM,2.94,47.199,12.6626,50.7485,12.7001,50.9636
457,04/03/22 01:00:02 PM,2.94,47.199,12.7457,51.5618,12.7698,51.6579
458,04/03/22 01:30:02 PM,2.94,47.199,13.4776,49.6712,13.5232,49.9367
459,04/03/22 02:00:02 PM,2.94,47.154,13.7296,49.5888,13.7645,49.7917
460,04/03/22 02:30:02 PM,2.94,47.154,12.9950,51.6442,13.0245,51.9844
461,04/03/22 03:00:02 PM,2.94,47.154,12.6974,53.3379,12.7269,53.5988
462,04/03/22 03:30:02 PM,2.94,47.109,12.6358,55.6451,12.6813,55.8022
463,04/03/22 04:00:02 PM,2.94,47.109,11.8073,58.5824,11.8341,58.6862
464,04/03/22 04:30:02 PM,2.94,47.109,11.4079,63.8254,11.4400,63.8529
465,04/03/22 05:00:02 PM,2.94,47.109,11.4963,59.4934,11.5178,59.6979
466,04/03/22 05:30:02 PM,2.94,47.109,11.0835,61.5488,11.1156,61.6480
467,04/03/22 06:00:02 PM,2.94,47.064,10.4695,65.2247,10.4856,65.2323
468,04/03/22 06:30:02 PM,3.53,47.064,9.8985,69.7902,9.9172,69.7734
469,04/03/22 07:00:02 PM,3.53,47.064,9.6089,70.8843,9.6170,70.8095
470,04/03/22 07:30:02 PM,3.53,47.064,9.4427,71.0491,9.4615,70.9575
471,04/03/22 08:00:02 PM,5.29,47.064,8.9896,74.9630,8.9896,74.7494
472,04/03/22 08:30:02 PM,7.65,47.064,7.8904,83.9612,7.9065,83.6301
473,04/03/22 09:00:02 PM,8.82,47.064,7.3783,88.1132,7.3810,87.6051
474,04/03/22 09:30:02 PM,12.94,47.109,6.9199,93.3944,6.9574,92.7535
475,04/03/22 10:00:02 PM,14.12,47.109,6.6947,96.1593,6.7188,95.4650
476,04/03/22 10:30:02 PM,28.82,47.109,6.6545,97.2824,6.6813,96.5072
477,04/03/22 11:00:02 PM,59.41,47.109,6.4427,99.5758,6.4614,98.7167
478,04/03/22 11:30:02 PM,72.35,47.109,6.3113,99.9969,6.3381,99.7421
479,04/04/22 12:00:02 AM,74.12,47.109,6.2148,99.9969,6.2389,99.9878
480,04/04/22 12:30:02 AM,69.41,47.154,6.0888,99.9969,6.0995,99.9969
481,04/04/22 01:00:02 AM,67.65,47.154,6.0244,99.9969,6.0486,99.9969
482,04/04/22 01:30:02 AM,69.41,47.154,6.0593,99.9969,6.0861,99.9969
483,04/04/22 02:00:02 AM,67.65,47.154,6.1022,99.9969,6.1156,99.9969
484,04/04/22 02:30:02 AM,67.06,47.154,6.2228,99.9969,6.2470,99.9969
485,04/04/22 03:00:02 AM,71.76,47.154,6.3435,99.9969,6.3730,99.9969
486,04/04/22 03:30:02 AM,67.06,47.199,6.4749,99.9969,6.4963,99.9969
487,04/04/22 04:00:02 AM,67.06,47.199,6.5848,99.9969,6.6143,99.9969
488,04/04/22 04:30:02 AM,74.71,47.199,6.7349,99.9969,6.7483,99.9969
489,04/04/22 05:00:02 AM,67.06,47.199,6.8368,99.9969,6.8582,99.9969
490,04/04/22 05:30:02 AM,71.18,47.199,6.9413,99.9969,6.9548,99.9969
491,04/04/22 06:00:02 AM,68.82,47.199,6.9655,99.9969,7.0003,99.9969
492,04/04/22 06:30:02 AM,70.00,47.199,7.0379,99.9969,7.0593,99.9969
493,04/04/22 07:00:02 AM,67.06,47.199,7.1424,99.9969,7.1746,99.9969
494,04/04/22 07:30:02 AM,64.71,47.199,7.2711,99.9969,7.2899,99.9969
495,04/04/22 08:00:02 AM,75.88,47.199,7.4561,99.9969,7.4722,99.9969
496,04/04/22 08:30:02 AM,74.71,47.199,7.5044,99.9969,7.5285,99.9969
497,04/04/22 09:00:02 AM,68.24,47.199,6.4775,99.9969,6.4963,99.9969
498,04/04/22 09:30:02 AM,67.06,47.199,6.2014,99.9969,6.2202,99.9969
499,04/04/22 10:00:02 AM,54.71,47.154,6.0164,99.9969,6.0271,99.9969
500,04/04/22 10:30:02 AM,59.41,47.154,6.1799,99.9969,6.2148,99.9969
501,04/04/22 11:00:02 AM,53.53,47.154,6.4829,99.9969,6.5017,99.9969
502,04/04/22 11:30:02 AM,78.24,47.109,6.3247,99.9969,6.3462,99.9969
503,04/04/22 12:00:02 PM,60.00,47.154,5.8850,99.9969,5.9199,99.9969
504,04/04/22 12:30:02 PM,42.35,47.109,6.4856,99.9969,6.5231,99.9969
505,04/04/22 01:00:02 PM,37.65,47.109,7.1612,99.2233,7.2014,98.7884
506,04/04/22 01:30:02 PM,28.24,47.109,7.4615,96.3775,7.5044,96.1761
507,04/04/22 02:00:02 PM,18.24,47.109,8.1424,79.0555,8.1612,79.1470
508,04/04/22 02:30:02 PM,62.35,47.109,6.7001,90.9102,6.7108,90.5760
509,04/04/22 03:00:02 PM,73.53,47.064,4.6840,99.5560,4.7188,99.3957
510,04/04/22 03:30:02 PM,73.53,47.064,4.7242,99.9969,4.7456,99.9969
511,04/04/22 04:00:02 PM,67.06,47.064,4.6893,99.9969,4.7215,99.9969
512,04/04/22 04:30:02 PM,62.94,47.064,5.1370,99.9969,5.1665,99.9969
513,04/04/22 05:00:02 PM,59.41,47.064,5.6303,99.0677,5.6598,98.8815
514,04/04/22 05:30:02 PM,53.53,47.064,5.2899,97.9202,5.2979,97.2885
515,04/04/22 06:00:02 PM,52.35,47.064,5.2041,98.3474,5.2389,97.5921
516,04/04/22 06:30:02 PM,52.35,47.064,4.7644,99.4491,4.7832,98.9487
517,04/04/22 07:00:02 PM,72.94,47.064,4.2791,99.9115,4.3006,99.7559
518,04/04/22 07:30:02 PM,67.06,47.064,3.4078,99.9969,3.4293,99.9268
519,04/04/22 08:00:02 PM,62.35,47.019,3.1746,99.9969,3.2067,99.9969
520,04/04/22 08:30:02 PM,52.94,47.019,3.1612,99.9969,3.1665,99.9969
521,04/04/22 09:00:02 PM,63.53,47.019,3.1853,99.9969,3.1933,99.9969
522,04/04/22 09:30:02 PM,64.12,47.019,2.9681,99.9969,2.9842,99.9969
523,04/04/22 10:00:02 PM,64.12,47.019,3.2228,99.9969,3.2469,99.9969
524,04/04/22 10:30:02 PM,64.71,47.019,3.3435,99.9969,3.3622,99.9969
525,04/04/22 11:00:02 PM,57.65,47.019,3.3167,99.9969,3.3327,99.9969
526,04/04/22 11:30:02 PM,80.00,47.019,3.2121,99.9969,3.2228,99.9969
527,04/05/22 12:00:02 AM,78.82,46.974,2.3086,99.9969,2.3381,99.9969
528,04/05/22 12:30:02 AM,68.82,46.974,2.1209,99.9969,2.1397,99.9969
529,04/05/22 01:00:02 AM,70.59,46.974,2.4775,99.9969,2.5016,99.9969
530,04/05/22 01:30:02 AM,81.76,46.974,2.7107,99.9969,2.7322,99.9969
531,04/05/22 02:00:02 AM,82.35,46.931,2.6920,99.9969,2.7215,99.9969
532,04/05/22 02:30:02 AM,76.47,46.931,2.5445,99.9969,2.5660,99.9969
533,04/05/22 03:00:02 AM,72.35,46.931,2.1182,99.9969,2.1343,99.9969
534,04/05/22 03:30:02 AM,72.94,46.931,1.4989,99.9969,1.4936,99.9969
535,04/05/22 04:00:02 AM,71.18,46.886,1.9681,99.9969,2.0030,99.9969
536,04/05/22 04:30:02 AM,71.18,46.886,2.1048,99.9969,2.1156,99.9969
537,04/05/22 05:00:02 AM,67.06,46.841,2.1531,99.9969,2.1638,99.9969
538,04/05/22 05:30:02 AM,63.53,46.841,2.1987,99.9969,2.2121,99.9969
539,04/05/22 06:00:02 AM,58.82,46.841,2.1772,99.9969,2.1933,99.9969
540,04/05/22 06:30:02 AM,68.24,46.796,2.0137,99.9969,2.0539,99.9969
541,04/05/22 07:00:02 AM,67.65,46.796,2.6384,99.9969,2.6544,99.9969
542,04/05/22 07:30:02 AM,58.82,46.751,3.0164,99.9969,3.0351,99.9969
543,04/05/22 08:00:02 AM,47.06,46.751,3.3408,99.9969,3.3515,99.9969
544,04/05/22 08:30:02 AM,28.82,46.706,3.9789,99.9969,3.9789,99.9969
545,04/05/22 09:00:02 AM,26.47,46.706,3.8475,99.9969,3.8743,99.9969
546,04/05/22 09:30:02 AM,20.00,46.661,5.2416,99.0646,5.2523,98.6801
547,04/05/22 10:00:02 AM,18.24,46.661,5.0459,97.3053,5.0566,96.6323
548,04/05/22 10:30:02 AM,15.88,46.616,5.7483,92.3552,5.7671,92.0104
549,04/05/22 11:00:02 AM,14.71,46.616,6.5928,83.9139,6.6062,83.6576
550,04/05/22 11:30:02 AM,14.12,46.571,6.0298,85.6352,6.0298,85.4414
551,04/05/22 12:00:02 PM,13.53,46.571,6.4507,81.6388,6.4749,81.5152
552,04/05/22 12:30:02 PM,8.82,46.526,9.5634,68.8197,9.5687,69.1142
553,04/05/22 01:00:02 PM,5.29,46.481,11.1130,56.3531,11.1344,56.8780
554,04/05/22 01:30:02 PM,4.71,46.481,11.2470,51.9585,11.2122,53.2418
555,04/05/22 02:00:02 PM,4.12,46.436,11.2524,48.1697,11.2658,48.8472
556,04/05/22 02:30:02 PM,2.94,46.436,9.6062,54.2504,9.6036,54.8135
557,04/05/22 03:00:02 PM,2.94,46.391,10.4668,51.0307,10.4829,51.3634
558,04/05/22 03:30:02 PM,2.94,46.391,10.1853,47.8630,10.2068,48.0903
559,04/05/22 04:00:02 PM,3.53,46.346,9.2470,58.0316,9.2711,58.3261
560,04/05/22 04:30:02 PM,3.53,46.346,7.6599,69.6834,7.7108,69.6727
561,04/05/22 05:00:02 PM,2.94,46.301,6.9226,71.1452,6.9628,70.7561
562,04/05/22 05:30:02 PM,3.53,46.301,6.2175,74.5769,6.2604,74.3816
563,04/05/22 06:00:02 PM,3.53,46.301,5.4507,76.9986,5.4909,76.6415
564,04/05/22 06:30:02 PM,3.53,46.256,4.7644,83.5050,4.8073,83.1769
565,04/05/22 07:00:02 PM,3.53,46.256,4.5124,84.5045,4.5553,84.1352
566,04/05/22 07:30:02 PM,3.53,46.256,4.0700,85.5192,4.1156,84.9317
567,04/05/22 08:00:02 PM,3.53,46.256,3.7000,85.9312,3.7242,85.5024
568,04/05/22 08:30:02 PM,3.53,46.256,4.0512,83.3402,4.0700,82.7451
569,04/05/22 09:00:02 PM,3.53,46.256,3.5794,84.1047,3.6062,83.6545
570,04/05/22 09:30:02 PM,3.53,46.256,3.1692,84.7868,3.2201,84.2954
571,04/05/22 10:00:02 PM,3.53,46.256,3.1960,85.0446,3.2175,84.4984
572,04/05/22 10:30:02 PM,3.53,46.256,2.9467,84.7501,2.9896,84.1871
573,04/05/22 11:00:02 PM,3.53,46.256,2.9333,84.6769,2.9628,84.1520
574,04/05/22 11:30:02 PM,3.53,46.256,2.5633,87.5196,2.6357,87.0603
575,04/06/22 12:00:02 AM,3.53,46.256,2.6008,88.0293,2.6437,87.7501
576,04/06/22 12:30:02 AM,3.53,46.256,2.5472,85.4276,2.5687,84.6967
577,04/06/22 01:00:02 AM,3.53,46.256,3.1049,83.3616,3.1183,82.8107
578,04/06/22 01:30:02 AM,3.53,46.256,2.3461,90.1640,2.3863,89.6590
579,04/06/22 02:00:02 AM,3.53,46.211,2.0056,90.6889,2.0405,90.0572
580,04/06/22 02:30:02 AM,3.53,46.256,1.8636,92.0363,1.9038,91.5282
581,04/06/22 03:00:02 AM,3.53,46.211,2.0968,89.0639,2.1290,88.4565
582,04/06/22 03:30:02 AM,3.53,46.211,1.6732,91.4900,1.7188,90.8522
583,04/06/22 04:00:02 AM,3.53,46.211,1.7992,89.6773,1.8421,88.7739
584,04/06/22 04:30:02 AM,3.53,46.211,1.9467,87.1809,1.9601,86.4698
585,04/06/22 05:00:02 AM,3.53,46.211,1.4775,89.2699,1.4963,88.6473
586,04/06/22 05:30:02 AM,3.53,46.211,1.5204,86.3111,1.5338,85.6046
587,04/06/22 06:00:02 AM,3.53,46.166,1.4078,87.0817,1.4239,86.4561
588,04/06/22 06:30:02 AM,3.53,46.166,1.7456,85.4292,1.7804,84.6647
589,04/06/22 07:00:02 AM,3.53,46.166,2.5204,88.1422,2.5418,87.5425
590,04/06/22 07:30:02 AM,3.53,46.121,3.5016,87.0588,3.5284,86.5232
591,04/06/22 08:00:02 AM,3.53,46.121,4.7081,79.5331,4.7349,78.8556
592,04/06/22 08:30:02 AM,3.53,46.121,5.9226,76.6766,5.9655,76.2966
593,04/06/22 09:00:02 AM,2.94,46.076,7.4212,70.1045,7.4534,69.8802
594,04/06/22 09:30:02 AM,2.94,46.076,9.3087,58.4375,9.3060,58.6679
595,04/06/22 10:00:02 AM,2.94,46.031,10.8047,54.0703,10.8234,54.1512
596,04/06/22 10:30:02 AM,3.53,46.031,12.3033,50.0755,12.3623,50.4295
597,04/06/22 11:00:02 AM,2.94,46.031,13.4696,46.9795,13.5259,46.9368
598,04/06/22 11:30:02 AM,3.53,45.986,15.0272,46.3813,15.0594,46.7597
599,04/06/22 12:00:02 PM,3.53,45.986,15.9897,45.0874,16.0647,45.1682
600,04/06/22 12:30:02 PM,3.53,45.941,16.7833,46.3432,16.8154,46.5934
601,04/06/22 01:00:02 PM,3.53,45.941,17.0808,48.8182,17.1157,48.9891
602,04/06/22 01:30:02 PM,3.53,45.941,17.4240,50.2785,17.4615,50.6722
603,04/06/22 02:00:02 PM,3.53,45.896,17.8047,51.1467,17.8556,51.2062
604,04/06/22 02:30:02 PM,3.53,45.851,18.1184,50.8202,18.1666,51.0353
605,04/06/22 03:00:02 PM,3.53,45.851,18.3463,51.6564,18.3918,51.9463
606,04/06/22 03:30:02 PM,3.53,45.851,18.1693,53.5836,18.2229,53.8537
607,04/06/22 04:00:02 PM,3.53,45.851,17.6680,56.3149,17.7028,56.3989
