"Plot Title: SLICE-2"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 9992071, LBL: C 50cm)","Rain, in (LGR S/N: 9956743, SEN S/N: 10093633, LBL: rain>)","Temp, °F (LGR S/N: 9956743, SEN S/N: 10400451, LBL: AIR 2m)","RH, % (LGR S/N: 9956743, SEN S/N: 10400451, LBL: RH 2m)","Temp, °F (LGR S/N: 9956743, SEN S/N: 10407856, LBL: SOIL 50cm)","Temp, °F (LGR S/N: 9956743, SEN S/N: 10407859, LBL: SOIL 10cm)","Temp, °F (LGR S/N: 9956743, SEN S/N: 10407860, LBL: AIR 3m)","Temp, °F (LGR S/N: 9956743, SEN S/N: 10462346, LBL: air-1M)","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 10584345, LBL: B-10)","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 10584346, LBL: B-50)","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 10584347, LBL: A-10)","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 10584348, LBL: A-50)","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 10584349, LBL: C-10)"
171,12/06/21 02:00:00 AM,0.2997,0.000,40.392,99.800,51.017,50.886,40.905,40.485,0.2963,0.3219,0.3033,0.3339,0.3195
172,12/06/21 02:30:00 AM,0.3001,0.000,41.787,99.700,50.974,50.886,42.064,41.878,0.2963,0.3219,0.3033,0.3335,0.3199
173,12/06/21 03:00:00 AM,0.2997,0.000,39.877,99.600,50.974,50.841,40.111,40.158,0.2963,0.3219,0.3033,0.3335,0.3195
174,12/06/21 03:30:00 AM,0.2997,0.000,39.220,99.500,50.974,50.841,39.078,39.596,0.2963,0.3219,0.3033,0.3335,0.3195
175,12/06/21 04:00:00 AM,0.2997,0.008,38.795,99.700,50.974,50.841,38.937,39.220,0.2963,0.3219,0.3033,0.3335,0.3195
176,12/06/21 04:30:00 AM,0.2997,0.000,39.360,99.800,50.974,50.797,39.596,39.596,0.2959,0.3219,0.3033,0.3335,0.3195
177,12/06/21 05:00:00 AM,0.3001,0.000,39.454,99.900,50.974,50.797,39.690,39.643,0.2959,0.3219,0.3033,0.3330,0.3195
178,12/06/21 05:30:00 AM,0.3001,0.000,39.173,99.900,50.974,50.797,39.360,39.267,0.2966,0.3211,0.3037,0.3335,0.3192
179,12/06/21 06:00:00 AM,0.3001,0.000,40.251,100.000,50.974,50.752,40.579,40.298,0.2966,0.3211,0.3037,0.3330,0.3192
180,12/06/21 06:30:00 AM,0.3001,0.000,40.158,100.000,50.974,50.752,40.438,40.392,0.2966,0.3211,0.3037,0.3330,0.3192
181,12/06/21 07:00:00 AM,0.3001,0.000,40.438,100.000,50.974,50.752,40.764,40.626,0.2966,0.3211,0.3037,0.3330,0.3192
182,12/06/21 07:30:00 AM,0.3001,0.000,41.137,100.000,50.974,50.709,41.463,41.277,0.2966,0.3207,0.3040,0.3330,0.3192
183,12/06/21 08:00:00 AM,0.3001,0.000,41.740,100.000,50.974,50.709,42.017,41.832,0.2966,0.3207,0.3037,0.3330,0.3192
184,12/06/21 08:30:00 AM,0.3001,0.000,42.478,100.000,50.974,50.709,42.800,42.570,0.2963,0.3211,0.3040,0.3326,0.3192
185,12/06/21 09:00:00 AM,0.3001,0.000,42.708,100.000,50.974,50.709,42.755,42.984,0.2963,0.3211,0.3040,0.3326,0.3192
186,12/06/21 09:30:00 AM,0.3001,0.000,43.030,100.000,50.974,50.752,43.214,43.214,0.2963,0.3211,0.3040,0.3326,0.3187
187,12/06/21 10:00:00 AM,0.3001,0.000,43.808,100.000,50.974,50.709,44.037,44.037,0.2963,0.3207,0.3040,0.3330,0.3187
188,12/06/21 10:30:00 AM,0.2997,0.000,44.082,100.000,50.974,50.709,44.310,44.218,0.2952,0.3207,0.3048,0.3326,0.3187
189,12/06/21 11:00:00 AM,0.3001,0.000,42.984,100.000,50.974,50.664,43.167,43.443,0.2955,0.3207,0.3048,0.3326,0.3192
190,12/06/21 11:30:00 AM,0.2997,0.000,42.755,100.000,50.974,50.664,42.939,43.122,0.2963,0.3204,0.3228,0.3326,0.3207
191,12/06/21 12:00:00 PM,0.2997,0.000,43.214,100.000,50.929,50.621,43.396,43.351,0.3040,0.3204,0.3376,0.3321,0.3457
192,12/06/21 12:30:00 PM,0.2997,0.000,44.719,100.000,50.974,50.664,44.946,44.764,0.3118,0.3204,0.3371,0.3326,0.3490
193,12/06/21 01:00:00 PM,0.2997,0.000,46.481,100.000,50.974,50.664,46.661,46.391,0.3140,0.3204,0.3348,0.3321,0.3481
194,12/06/21 01:30:00 PM,0.2997,0.000,46.751,100.000,50.974,50.664,46.974,46.796,0.3136,0.3204,0.3326,0.3326,0.3457
195,12/06/21 02:00:00 PM,0.2994,0.008,46.796,100.000,50.929,50.664,47.064,46.841,0.3148,0.3199,0.3371,0.3326,0.3471
196,12/06/21 02:30:00 PM,0.2997,0.000,44.582,100.000,50.929,50.621,44.674,45.217,0.3228,0.3199,0.3408,0.3335,0.3537
197,12/06/21 03:00:00 PM,0.3015,0.000,44.946,100.000,50.929,50.576,45.172,45.172,0.3231,0.3211,0.3403,0.3865,0.3531
198,12/06/21 03:30:00 PM,0.3286,0.000,45.986,100.000,50.929,50.621,46.346,45.941,0.3199,0.3352,0.3361,0.4658,0.3486
199,12/06/21 04:00:00 PM,0.3380,0.000,46.436,100.000,50.886,50.621,46.706,46.436,0.3175,0.3500,0.3321,0.4600,0.3451
200,12/06/21 04:30:00 PM,0.3384,0.000,46.571,100.000,50.886,50.621,46.841,46.571,0.3160,0.3547,0.3304,0.4529,0.3437
201,12/06/21 05:00:00 PM,0.3376,0.000,46.526,100.000,50.841,50.621,46.841,46.571,0.3148,0.3553,0.3290,0.4486,0.3422
202,12/06/21 05:30:00 PM,0.3361,0.000,46.166,100.000,50.841,50.664,46.301,46.211,0.3140,0.3547,0.3282,0.4437,0.3412
203,12/06/21 06:00:00 PM,0.3348,0.000,46.301,100.000,50.797,50.664,46.841,46.256,0.3136,0.3542,0.3269,0.4408,0.3408
204,12/06/21 06:30:00 PM,0.3339,0.000,47.064,100.000,50.797,50.709,47.512,46.931,0.3128,0.3537,0.3265,0.4373,0.3399
205,12/06/21 07:00:00 PM,0.3326,0.000,47.244,100.000,50.797,50.709,47.557,47.109,0.3125,0.3526,0.3256,0.4346,0.3393
206,12/06/21 07:30:00 PM,0.3317,0.000,46.481,100.000,50.752,50.752,46.661,46.616,0.3121,0.3516,0.3252,0.4305,0.3389
207,12/06/21 08:00:00 PM,0.3308,0.000,46.526,100.000,50.752,50.752,46.751,46.571,0.3118,0.3500,0.3249,0.4284,0.3384
208,12/06/21 08:30:00 PM,0.3299,0.000,46.481,100.000,50.752,50.752,46.661,46.571,0.3113,0.3496,0.3249,0.4255,0.3384
209,12/06/21 09:00:00 PM,0.3290,0.000,46.706,100.000,50.752,50.797,46.931,46.661,0.3113,0.3490,0.3252,0.4236,0.3384
210,12/06/21 09:30:00 PM,0.3286,0.000,46.391,100.000,50.752,50.797,46.571,46.526,0.3113,0.3481,0.3265,0.4222,0.3389
211,12/06/21 10:00:00 PM,0.3277,0.000,46.481,100.000,50.752,50.841,46.706,46.571,0.3118,0.3476,0.3265,0.4202,0.3393
212,12/06/21 10:30:00 PM,0.3274,0.000,46.481,100.000,50.709,50.841,46.661,46.571,0.3121,0.3471,0.3269,0.4181,0.3399
213,12/06/21 11:00:00 PM,0.3269,0.000,46.706,100.000,50.709,50.886,46.931,46.751,0.3121,0.3466,0.3269,0.4174,0.3399
214,12/06/21 11:30:00 PM,0.3265,0.000,46.661,100.000,50.709,50.886,46.886,46.751,0.3125,0.3466,0.3286,0.4169,0.3403
215,12/07/21 12:00:00 AM,0.3261,0.000,46.841,100.000,50.709,50.929,47.064,46.886,0.3125,0.3461,0.3286,0.4155,0.3408
216,12/07/21 12:30:00 AM,0.3261,0.000,46.931,100.000,50.709,50.929,47.154,46.974,0.3128,0.3461,0.3290,0.4155,0.3412
217,12/07/21 01:00:00 AM,0.3256,0.000,47.244,100.000,50.664,50.929,47.736,47.199,0.3128,0.3457,0.3282,0.4148,0.3412
218,12/07/21 01:30:00 AM,0.3256,0.000,47.959,100.000,50.664,50.974,48.450,47.736,0.3128,0.3457,0.3282,0.4155,0.3408
219,12/07/21 02:00:00 AM,0.3261,0.000,48.538,100.000,50.664,50.974,49.028,48.315,0.3125,0.3457,0.3269,0.4155,0.3408
220,12/07/21 02:30:00 AM,0.3261,0.000,47.959,100.000,50.664,50.974,48.094,48.049,0.3125,0.3461,0.3265,0.4155,0.3403
221,12/07/21 03:00:00 AM,0.3261,0.008,46.796,100.000,50.664,51.017,46.886,46.931,0.3125,0.3461,0.3261,0.4155,0.3399
222,12/07/21 03:30:00 AM,0.3261,0.000,46.931,100.000,50.664,51.017,47.199,46.931,0.3121,0.3461,0.3261,0.4148,0.3393
223,12/07/21 04:00:00 AM,0.3256,0.000,45.986,100.000,50.664,51.062,46.346,45.986,0.3121,0.3461,0.3252,0.4148,0.3389
224,12/07/21 04:30:00 AM,0.3256,0.000,46.661,100.000,50.621,51.062,47.019,46.661,0.3118,0.3461,0.3249,0.4141,0.3384
225,12/07/21 05:00:00 AM,0.3256,0.000,47.064,100.000,50.621,51.062,47.467,46.974,0.3118,0.3457,0.3244,0.4141,0.3384
226,12/07/21 05:30:00 AM,0.3252,0.000,47.064,100.000,50.621,51.105,47.289,47.019,0.3113,0.3457,0.3240,0.4121,0.3384
227,12/07/21 06:00:00 AM,0.3252,0.000,46.931,100.000,50.621,51.105,47.289,46.886,0.3110,0.3457,0.3235,0.4107,0.3380
228,12/07/21 06:30:00 AM,0.3252,0.000,46.706,100.000,50.621,51.105,47.019,46.661,0.3110,0.3451,0.3235,0.4107,0.3376
229,12/07/21 07:00:00 AM,0.3249,0.000,47.512,100.000,50.621,51.148,48.094,47.289,0.3110,0.3451,0.3231,0.4088,0.3371
230,12/07/21 07:30:00 AM,0.3244,0.000,47.691,100.000,50.621,51.148,48.137,47.557,0.3106,0.3447,0.3228,0.4081,0.3371
231,12/07/21 08:00:00 AM,0.3240,0.000,47.647,100.000,50.621,51.148,47.959,47.467,0.3106,0.3441,0.3223,0.4069,0.3371
232,12/07/21 08:30:00 AM,0.3235,0.000,48.137,100.000,50.664,51.237,48.895,47.691,0.3102,0.3441,0.3223,0.4062,0.3367
233,12/07/21 09:00:00 AM,0.3235,0.000,49.471,100.000,50.621,51.237,49.692,49.428,0.3102,0.3437,0.3219,0.4041,0.3367
234,12/07/21 09:30:00 AM,0.3235,0.000,50.180,100.000,50.621,51.282,49.914,50.488,0.3098,0.3437,0.3219,0.4036,0.3361
235,12/07/21 10:00:00 AM,0.3228,0.000,50.092,100.000,50.621,51.282,50.223,50.576,0.3098,0.3432,0.3216,0.4029,0.3361
236,12/07/21 10:30:00 AM,0.3228,0.000,52.335,100.000,50.621,51.325,52.860,52.947,0.3098,0.3427,0.3211,0.4016,0.3361
237,12/07/21 11:00:00 AM,0.3228,0.000,54.082,100.000,50.621,51.325,53.951,53.645,0.3102,0.3422,0.3211,0.4004,0.3361
238,12/07/21 11:30:00 AM,0.3219,0.000,56.944,100.000,50.664,51.413,56.165,55.213,0.3098,0.3422,0.3207,0.3990,0.3361
239,12/07/21 12:00:00 PM,0.3219,0.008,53.690,100.000,50.621,51.458,53.472,53.645,0.3098,0.3418,0.3199,0.3985,0.3361
240,12/07/21 12:30:00 PM,0.3216,0.000,53.341,100.000,50.621,51.501,53.602,53.645,0.3095,0.3412,0.3199,0.3971,0.3357
241,12/07/21 01:00:00 PM,0.3216,0.000,54.516,100.000,50.621,51.544,54.648,54.387,0.3095,0.3408,0.3199,0.3971,0.3357
242,12/07/21 01:30:00 PM,0.3211,0.000,55.819,99.900,50.621,51.589,56.340,54.691,0.3092,0.3403,0.3195,0.3959,0.3357
243,12/07/21 02:00:00 PM,0.3211,0.000,56.165,99.300,50.621,51.678,56.642,55.733,0.3092,0.3399,0.3195,0.3946,0.3352
244,12/07/21 02:30:00 PM,0.3207,0.000,55.558,98.800,50.621,51.721,55.992,55.342,0.3092,0.3403,0.3195,0.3939,0.3352
245,12/07/21 03:00:00 PM,0.3207,0.000,55.992,98.600,50.621,51.764,56.340,55.690,0.3092,0.3399,0.3192,0.3927,0.3352
246,12/07/21 03:30:00 PM,0.3204,0.000,54.691,98.700,50.621,51.852,54.777,54.820,0.3092,0.3393,0.3192,0.3915,0.3348
247,12/07/21 04:00:00 PM,0.3204,0.000,54.300,99.100,50.576,51.895,54.561,54.169,0.3087,0.3393,0.3192,0.3909,0.3348
248,12/07/21 04:30:00 PM,0.3204,0.000,53.515,99.300,50.533,51.940,53.602,53.384,0.3087,0.3389,0.3187,0.3895,0.3343
249,12/07/21 05:00:00 PM,0.3199,0.000,52.335,99.600,50.533,51.984,52.509,52.246,0.3087,0.3389,0.3183,0.3890,0.3343
250,12/07/21 05:30:00 PM,0.3199,0.000,49.516,99.600,50.488,51.984,49.692,49.383,0.3084,0.3389,0.3187,0.3883,0.3343
251,12/07/21 06:00:00 PM,0.3199,0.000,47.602,99.900,50.533,52.072,47.959,47.467,0.3084,0.3389,0.3183,0.3872,0.3343
252,12/07/21 06:30:00 PM,0.3199,0.000,46.886,100.000,50.488,52.072,47.467,46.571,0.3084,0.3384,0.3183,0.3859,0.3343
253,12/07/21 07:00:00 PM,0.3195,0.000,48.672,100.000,50.488,52.115,49.383,47.781,0.3080,0.3384,0.3178,0.3847,0.3339
254,12/07/21 07:30:00 PM,0.3195,0.000,48.450,100.000,50.488,52.115,48.717,48.272,0.3080,0.3380,0.3178,0.3840,0.3339
255,12/07/21 08:00:00 PM,0.3195,0.000,48.182,100.000,50.488,52.115,48.360,48.227,0.3080,0.3380,0.3175,0.3834,0.3339
256,12/07/21 08:30:00 PM,0.3195,0.000,47.289,100.000,50.488,52.160,47.422,47.467,0.3080,0.3380,0.3178,0.3822,0.3339
257,12/07/21 09:00:00 PM,0.3195,0.000,47.064,100.000,50.488,52.160,47.199,47.244,0.3080,0.3376,0.3175,0.3816,0.3335
258,12/07/21 09:30:00 PM,0.3195,0.000,46.931,100.000,50.488,52.160,47.064,47.019,0.3080,0.3376,0.3178,0.3804,0.3330
259,12/07/21 10:00:00 PM,0.3195,0.000,47.199,100.000,50.488,52.160,47.377,47.289,0.3080,0.3376,0.3178,0.3798,0.3326
260,12/07/21 10:30:00 PM,0.3195,0.000,47.289,100.000,50.488,52.160,47.422,47.422,0.3080,0.3371,0.3178,0.3787,0.3326
261,12/07/21 11:00:00 PM,0.3195,0.000,47.244,100.000,50.488,52.160,47.289,47.377,0.3077,0.3367,0.3178,0.3780,0.3326
262,12/07/21 11:30:00 PM,0.3195,0.008,47.019,100.000,50.488,52.160,47.109,47.199,0.3077,0.3367,0.3178,0.3769,0.3326
263,12/08/21 12:00:00 AM,0.3195,0.000,47.019,100.000,50.488,52.160,47.109,47.109,0.3077,0.3361,0.3175,0.3762,0.3326
264,12/08/21 12:30:00 AM,0.3195,0.000,46.796,100.000,50.488,52.160,46.974,46.931,0.3072,0.3367,0.3175,0.3751,0.3321
265,12/08/21 01:00:00 AM,0.3195,0.000,46.436,100.000,50.488,52.160,46.571,46.571,0.3072,0.3367,0.3175,0.3746,0.3321
266,12/08/21 01:30:00 AM,0.3195,0.000,45.896,100.000,50.488,52.160,46.211,46.121,0.3072,0.3361,0.3178,0.3740,0.3317
267,12/08/21 02:00:00 AM,0.3195,0.000,46.436,100.000,50.533,52.160,46.661,46.481,0.3072,0.3361,0.3178,0.3740,0.3321
268,12/08/21 02:30:00 AM,0.3195,0.000,46.436,100.000,50.488,52.160,46.616,46.571,0.3069,0.3361,0.3183,0.3734,0.3317
269,12/08/21 03:00:00 AM,0.3195,0.000,46.211,100.000,50.488,52.160,46.391,46.346,0.3069,0.3361,0.3187,0.3722,0.3321
270,12/08/21 03:30:00 AM,0.3195,0.000,46.166,100.000,50.488,52.160,46.301,46.346,0.3069,0.3361,0.3195,0.3716,0.3321
271,12/08/21 04:00:00 AM,0.3195,0.000,46.031,100.000,50.488,52.160,46.166,46.211,0.3069,0.3357,0.3199,0.3711,0.3321
272,12/08/21 04:30:00 AM,0.3195,0.000,45.714,100.000,50.488,52.160,45.806,45.941,0.3069,0.3357,0.3219,0.3711,0.3321
273,12/08/21 05:00:00 AM,0.3195,0.000,44.901,100.000,50.533,52.115,45.036,45.127,0.3066,0.3357,0.3269,0.3699,0.3326
274,12/08/21 05:30:00 AM,0.3195,0.000,44.263,100.000,50.533,52.115,44.400,44.445,0.3069,0.3357,0.3304,0.3699,0.3330
275,12/08/21 06:00:00 AM,0.3195,0.000,43.624,100.000,50.488,52.072,43.808,43.853,0.3072,0.3357,0.3304,0.3694,0.3330
276,12/08/21 06:30:00 AM,0.3195,0.000,42.939,100.000,50.488,52.072,43.214,43.122,0.3080,0.3357,0.3295,0.3688,0.3339
277,12/08/21 07:00:00 AM,0.3195,0.000,42.755,100.000,50.488,52.072,42.939,42.939,0.3087,0.3357,0.3286,0.3688,0.3348
278,12/08/21 07:30:00 AM,0.3195,0.000,42.525,100.000,50.488,52.072,42.663,42.800,0.3092,0.3357,0.3282,0.3677,0.3352
279,12/08/21 08:00:00 AM,0.3195,0.000,42.525,100.000,50.488,52.029,42.663,42.755,0.3095,0.3357,0.3274,0.3677,0.3357
280,12/08/21 08:30:00 AM,0.3195,0.000,42.939,100.000,50.533,52.029,43.075,43.214,0.3095,0.3352,0.3269,0.3671,0.3361
281,12/08/21 09:00:00 AM,0.3192,0.000,42.800,100.000,50.576,52.029,43.030,43.122,0.3098,0.3357,0.3261,0.3671,0.3361
282,12/08/21 09:30:00 AM,0.3192,0.008,42.525,100.000,50.533,51.984,42.708,42.892,0.3098,0.3357,0.3261,0.3666,0.3361
283,12/08/21 10:00:00 AM,0.3195,0.000,43.259,100.000,50.576,51.984,43.306,43.579,0.3098,0.3357,0.3252,0.3671,0.3361
284,12/08/21 10:30:00 AM,0.3195,0.000,43.716,100.000,50.576,51.984,43.716,44.082,0.3098,0.3357,0.3252,0.3671,0.3361
285,12/08/21 11:00:00 AM,0.3195,0.000,43.900,100.000,50.576,51.984,43.990,44.492,0.3098,0.3352,0.3249,0.3671,0.3357
286,12/08/21 11:30:00 AM,0.3195,0.000,44.582,100.000,50.576,51.984,44.674,45.036,0.3095,0.3357,0.3244,0.3671,0.3357
287,12/08/21 12:00:00 PM,0.3195,0.000,44.218,100.000,50.576,51.940,44.400,44.400,0.3095,0.3357,0.3244,0.3671,0.3357
288,12/08/21 12:30:00 PM,0.3195,0.000,42.708,100.000,50.576,51.940,42.708,43.351,0.3095,0.3352,0.3244,0.3677,0.3357
289,12/08/21 01:00:00 PM,0.3195,0.000,41.787,100.000,50.576,51.940,41.832,42.570,0.3095,0.3352,0.3240,0.3677,0.3352
290,12/08/21 01:30:00 PM,0.3199,0.000,42.294,100.000,50.576,51.940,42.478,42.984,0.3095,0.3352,0.3244,0.3677,0.3352
291,12/08/21 02:00:00 PM,0.3199,0.000,40.764,100.000,50.576,51.940,40.998,41.463,0.3095,0.3357,0.3240,0.3677,0.3352
292,12/08/21 02:30:00 PM,0.3199,0.000,42.616,100.000,50.576,51.940,42.939,43.030,0.3095,0.3352,0.3244,0.3683,0.3357
293,12/08/21 03:00:00 PM,0.3199,0.000,40.951,100.000,50.576,51.940,41.137,41.230,0.3098,0.3357,0.3240,0.3677,0.3357
294,12/08/21 03:30:00 PM,0.3199,0.000,39.924,100.000,50.576,51.940,39.970,40.345,0.3098,0.3357,0.3240,0.3677,0.3357
295,12/08/21 04:00:00 PM,0.3199,0.000,39.502,100.000,50.576,51.940,39.783,39.690,0.3095,0.3357,0.3240,0.3688,0.3357
296,12/08/21 04:30:00 PM,0.3199,0.000,38.511,100.000,50.576,51.940,38.653,38.842,0.3098,0.3357,0.3240,0.3683,0.3352
297,12/08/21 05:00:00 PM,0.3199,0.000,37.416,100.000,50.576,51.852,37.846,37.702,0.3098,0.3357,0.3235,0.3683,0.3352
298,12/08/21 05:30:00 PM,0.3199,0.000,36.939,100.000,50.576,51.852,37.225,37.179,0.3098,0.3361,0.3235,0.3688,0.3352
299,12/08/21 06:00:00 PM,0.3204,0.000,36.554,100.000,50.533,51.809,36.891,36.698,0.3095,0.3357,0.3231,0.3688,0.3352
300,12/08/21 06:30:00 PM,0.3204,0.000,36.072,100.000,50.576,51.764,36.459,36.266,0.3095,0.3361,0.3231,0.3683,0.3352
301,12/08/21 07:00:00 PM,0.3204,0.000,35.200,100.000,50.533,51.721,35.638,35.346,0.3095,0.3361,0.3228,0.3688,0.3352
302,12/08/21 07:30:00 PM,0.3204,0.000,35.249,100.000,50.533,51.678,35.685,35.346,0.3095,0.3361,0.3228,0.3683,0.3352
303,12/08/21 08:00:00 PM,0.3204,0.000,35.492,100.000,50.533,51.633,35.879,35.638,0.3095,0.3361,0.3223,0.3683,0.3348
304,12/08/21 08:30:00 PM,0.3207,0.000,35.346,100.000,50.576,51.544,35.685,35.492,0.3095,0.3361,0.3223,0.3688,0.3348
305,12/08/21 09:00:00 PM,0.3204,0.000,33.978,100.000,50.533,51.501,34.664,34.075,0.3092,0.3357,0.3216,0.3683,0.3348
306,12/08/21 09:30:00 PM,0.3207,0.000,32.742,100.000,50.533,51.458,33.386,32.990,0.3092,0.3361,0.3219,0.3688,0.3343
307,12/08/21 10:00:00 PM,0.3207,0.000,32.542,100.000,50.533,51.370,33.188,32.790,0.3092,0.3361,0.3216,0.3688,0.3343
308,12/08/21 10:30:00 PM,0.3207,0.000,31.842,100.000,50.533,51.282,32.592,32.043,0.3087,0.3367,0.3211,0.3688,0.3343
309,12/08/21 11:00:00 PM,0.3207,0.000,33.039,100.000,50.533,51.237,33.681,33.138,0.3087,0.3361,0.3207,0.3688,0.3339
310,12/08/21 11:30:00 PM,0.3207,0.000,33.485,100.000,50.533,51.148,33.732,33.681,0.3084,0.3361,0.3207,0.3688,0.3339
311,12/09/21 12:00:00 AM,0.3211,0.008,33.681,100.000,50.533,51.105,34.124,33.831,0.3087,0.3361,0.3204,0.3683,0.3339
312,12/09/21 12:30:00 AM,0.3211,0.000,33.584,100.000,50.533,51.017,33.732,33.732,0.3084,0.3361,0.3204,0.3683,0.3335
313,12/09/21 01:00:00 AM,0.3211,0.000,32.392,100.000,50.533,50.929,32.841,32.491,0.3084,0.3361,0.3204,0.3683,0.3335
314,12/09/21 01:30:00 AM,0.3211,0.000,33.386,100.000,50.533,50.886,33.879,33.485,0.3080,0.3361,0.3204,0.3683,0.3335
315,12/09/21 02:00:00 AM,0.3211,0.000,33.978,100.000,50.533,50.797,34.371,34.027,0.3080,0.3367,0.3195,0.3683,0.3335
316,12/09/21 02:30:00 AM,0.3211,0.000,33.386,100.000,50.576,50.752,33.534,33.435,0.3080,0.3367,0.3195,0.3683,0.3335
317,12/09/21 03:00:00 AM,0.3211,0.000,31.591,100.000,50.533,50.664,31.842,31.692,0.3080,0.3361,0.3195,0.3683,0.3330
318,12/09/21 03:30:00 AM,0.3216,0.000,32.841,100.000,50.576,50.621,33.534,32.742,0.3077,0.3361,0.3195,0.3688,0.3330
319,12/09/21 04:00:00 AM,0.3211,0.000,33.435,100.000,50.533,50.576,33.780,33.534,0.3077,0.3367,0.3192,0.3683,0.3330
320,12/09/21 04:30:00 AM,0.3211,0.000,34.174,100.000,50.533,50.488,34.615,34.223,0.3077,0.3361,0.3192,0.3688,0.3326
321,12/09/21 05:00:00 AM,0.3211,0.000,33.879,100.000,50.576,50.445,34.320,34.223,0.3077,0.3361,0.3192,0.3683,0.3326
322,12/09/21 05:30:00 AM,0.3216,0.000,33.879,100.000,50.533,50.400,34.223,34.223,0.3072,0.3367,0.3187,0.3683,0.3321
323,12/09/21 06:00:00 AM,0.3216,0.000,33.089,100.000,50.533,50.311,33.435,33.287,0.3072,0.3367,0.3187,0.3677,0.3326
324,12/09/21 06:30:00 AM,0.3216,0.000,33.831,100.000,50.576,50.268,34.027,33.978,0.3072,0.3367,0.3187,0.3683,0.3326
325,12/09/21 07:00:00 AM,0.3216,0.000,34.027,100.000,50.533,50.223,34.320,34.272,0.3072,0.3367,0.3183,0.3677,0.3321
326,12/09/21 07:30:00 AM,0.3216,0.000,34.272,100.000,50.533,50.180,34.516,34.615,0.3069,0.3367,0.3183,0.3677,0.3321
327,12/09/21 08:00:00 AM,0.3216,0.000,34.516,100.000,50.576,50.135,34.761,34.858,0.3069,0.3367,0.3183,0.3677,0.3321
328,12/09/21 08:30:00 AM,0.3216,0.000,34.516,100.000,50.576,50.135,34.664,35.055,0.3069,0.3367,0.3183,0.3677,0.3317
329,12/09/21 09:00:00 AM,0.3211,0.000,35.152,100.000,50.576,50.092,35.298,35.492,0.3066,0.3367,0.3183,0.3671,0.3317
330,12/09/21 09:30:00 AM,0.3216,0.000,35.879,100.000,50.576,50.047,35.976,36.361,0.3066,0.3361,0.3178,0.3671,0.3317
331,12/09/21 10:00:00 AM,0.3216,0.000,36.459,100.000,50.576,50.047,36.505,36.891,0.3066,0.3367,0.3178,0.3671,0.3317
332,12/09/21 10:30:00 AM,0.3216,0.000,36.361,100.000,50.576,50.002,36.410,36.842,0.3066,0.3367,0.3178,0.3671,0.3312
333,12/09/21 11:00:00 AM,0.3216,0.000,36.459,100.000,50.576,49.959,36.554,37.035,0.3066,0.3361,0.3175,0.3666,0.3312
334,12/09/21 11:30:00 AM,0.3216,0.000,36.313,100.000,50.576,49.959,36.505,36.842,0.3066,0.3367,0.3178,0.3666,0.3312
335,12/09/21 12:00:00 PM,0.3216,0.000,36.217,100.000,50.576,49.914,36.459,36.603,0.3058,0.3361,0.3178,0.3671,0.3312
336,12/09/21 12:30:00 PM,0.3216,0.008,36.891,100.000,50.576,49.914,37.130,37.225,0.3058,0.3361,0.3178,0.3666,0.3312
337,12/09/21 01:00:00 PM,0.3216,0.000,37.560,100.000,50.576,49.870,37.702,37.989,0.3054,0.3357,0.3175,0.3666,0.3312
338,12/09/21 01:30:00 PM,0.3216,0.000,37.225,100.000,50.576,49.870,37.560,37.656,0.3054,0.3361,0.3175,0.3666,0.3308
339,12/09/21 02:00:00 PM,0.3216,0.000,37.130,100.000,50.576,49.825,37.416,37.609,0.3051,0.3357,0.3175,0.3666,0.3308
340,12/09/21 02:30:00 PM,0.3216,0.000,37.179,100.000,50.576,49.825,37.416,37.513,0.3051,0.3357,0.3183,0.3660,0.3308
341,12/09/21 03:00:00 PM,0.3216,0.000,36.939,100.000,50.533,49.782,37.225,37.274,0.3054,0.3361,0.3199,0.3660,0.3312
342,12/09/21 03:30:00 PM,0.3216,0.000,36.891,100.000,50.533,49.737,37.179,37.225,0.3051,0.3357,0.3219,0.3655,0.3317
343,12/09/21 04:00:00 PM,0.3216,0.000,36.986,100.000,50.533,49.737,37.225,37.321,0.3058,0.3357,0.3235,0.3660,0.3330
344,12/09/21 04:30:00 PM,0.3216,0.000,37.035,100.000,50.533,49.692,37.274,37.416,0.3066,0.3361,0.3261,0.3655,0.3339
345,12/09/21 05:00:00 PM,0.3216,0.000,36.747,100.000,50.488,49.649,37.035,36.986,0.3084,0.3361,0.3274,0.3655,0.3361
346,12/09/21 05:30:00 PM,0.3216,0.000,36.795,100.000,50.488,49.604,37.035,37.130,0.3095,0.3361,0.3277,0.3655,0.3380
347,12/09/21 06:00:00 PM,0.3216,0.000,36.795,100.000,50.488,49.604,36.986,37.130,0.3106,0.3361,0.3277,0.3649,0.3389
348,12/09/21 06:30:00 PM,0.3216,0.000,36.361,100.000,50.488,49.561,36.603,36.603,0.3106,0.3361,0.3277,0.3649,0.3389
