"Plot Title: SLICE BUTTE"
"#","Date Time, GMT-07:00","Rain, in (LGR S/N: 2252775, SEN S/N: 2007610, LBL: PPT)","Temp, °F (LGR S/N: 2252775, SEN S/N: 2244650, LBL: S.'C.50)","Temp, °F (LGR S/N: 2252775, SEN S/N: 2244651, LBL: S.'C.10)","Temp, °F (LGR S/N: 2252775, SEN S/N: 2250730, LBL: Air.'C.2m)","RH, % (LGR S/N: 2252775, SEN S/N: 2250730, LBL: RH)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252914, LBL: C.10)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252915, LBL: B.10)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252917, LBL: C.50)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252918, LBL: B.50)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252919, LBL: A.10)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252921, LBL: A.50)","Temp, °F (LGR S/N: 2252775, SEN S/N: 2442411, LBL: Air.'C.3m)","Temp, °F (LGR S/N: 2252775, SEN S/N: 2442412, LBL: Air.'C. 1m)"
9522,12/16/22 12:30:00 AM,0.000,43.396,36.217,36.698,80.100,0.2303,0.2235,0.2345,0.3020,0.2137,0.2231,38.368,-888.880
9523,12/16/22 01:00:00 AM,0.000,43.396,36.217,35.152,83.100,0.2307,0.2235,0.2345,0.3020,0.2137,0.2231,37.081,-888.880
9524,12/16/22 01:30:00 AM,0.000,43.396,36.217,33.831,84.900,0.2307,0.2235,0.2345,0.3020,0.2137,0.2226,35.249,-888.880
9525,12/16/22 02:00:00 AM,0.000,43.396,36.169,36.217,80.400,0.2303,0.2235,0.2345,0.3020,0.2142,0.2226,37.989,-888.880
9526,12/16/22 02:30:00 AM,0.000,43.351,36.169,34.858,83.000,0.2303,0.2235,0.2345,0.3020,0.2137,0.2226,36.072,-888.880
9527,12/16/22 03:00:00 AM,0.000,43.351,36.169,35.879,79.300,0.2303,0.2231,0.2345,0.3020,0.2137,0.2226,37.560,-888.880
9528,12/16/22 03:30:00 AM,0.000,43.306,36.120,34.516,81.600,0.2303,0.2231,0.2341,0.3020,0.2137,0.2226,36.217,-888.880
9529,12/16/22 04:00:00 AM,0.000,43.306,36.120,33.287,85.200,0.2303,0.2231,0.2345,0.3020,0.2137,0.2226,34.907,-888.880
9530,12/16/22 04:30:00 AM,0.000,43.306,36.072,35.395,78.400,0.2303,0.2231,0.2345,0.3015,0.2137,0.2222,36.842,-888.880
9531,12/16/22 05:00:00 AM,0.000,43.306,36.072,33.681,82.700,0.2303,0.2226,0.2341,0.3015,0.2137,0.2222,35.249,-888.880
9532,12/16/22 05:30:00 AM,0.000,43.306,36.025,36.120,74.300,0.2303,0.2226,0.2341,0.3015,0.2137,0.2222,37.513,-888.880
9533,12/16/22 06:00:00 AM,0.000,43.306,36.025,36.266,71.500,0.2303,0.2226,0.2341,0.3015,0.2137,0.2222,37.751,-888.880
9534,12/16/22 06:30:00 AM,0.000,43.306,36.025,36.072,71.700,0.2303,0.2226,0.2341,0.3015,0.2137,0.2222,37.702,-888.880
9535,12/16/22 07:00:00 AM,0.000,43.259,35.976,35.638,71.100,0.2303,0.2226,0.2341,0.3011,0.2137,0.2218,37.225,-888.880
9536,12/16/22 07:30:00 AM,0.000,43.259,35.976,32.841,79.200,0.2303,0.2226,0.2341,0.3011,0.2133,0.2218,34.075,-888.880
9537,12/16/22 08:00:00 AM,0.000,43.259,35.928,30.326,86.900,0.2303,0.2222,0.2341,0.3011,0.2133,0.2218,31.440,-888.880
9538,12/16/22 08:30:00 AM,0.000,43.259,35.928,30.123,87.600,0.2299,0.2222,0.2337,0.3011,0.2137,0.2218,31.138,-888.880
9539,12/16/22 09:00:00 AM,0.000,43.214,35.879,29.867,89.300,0.2303,0.2218,0.2341,0.3011,0.2137,0.2218,30.376,-888.880
9540,12/16/22 09:30:00 AM,0.000,43.214,35.879,30.783,90.400,0.2299,0.2218,0.2337,0.3011,0.2133,0.2218,32.491,-888.880
9541,12/16/22 10:00:00 AM,0.000,43.214,35.830,35.055,83.800,0.2299,0.2218,0.2337,0.3011,0.2133,0.2214,41.322,-888.880
9542,12/16/22 10:30:00 AM,0.000,43.214,35.830,35.976,79.100,0.2299,0.2218,0.2337,0.3007,0.2133,0.2214,38.748,-888.880
9543,12/16/22 11:00:00 AM,0.000,43.214,35.830,38.226,80.600,0.2299,0.2218,0.2337,0.3007,0.2133,0.2214,42.708,-888.880
9544,12/16/22 11:30:00 AM,0.000,43.214,35.782,40.532,71.500,0.2294,0.2218,0.2332,0.3007,0.2133,0.2214,41.693,-888.880
9545,12/16/22 12:00:00 PM,0.000,43.167,35.782,37.702,81.700,0.2299,0.2214,0.2332,0.3007,0.2133,0.2214,40.111,-888.880
9546,12/16/22 12:30:00 PM,0.000,43.167,35.782,43.808,76.400,0.2294,0.2214,0.2332,0.3003,0.2133,0.2209,44.218,-888.880
9547,12/16/22 01:00:00 PM,0.000,43.214,35.733,45.036,75.100,0.2294,0.2218,0.2332,0.3003,0.2133,0.2214,44.809,-888.880
9548,12/16/22 01:30:00 PM,0.000,43.167,35.733,40.438,81.600,0.2294,0.2214,0.2332,0.3003,0.2129,0.2209,41.416,-888.880
9549,12/16/22 02:00:00 PM,0.000,43.122,35.782,39.643,84.100,0.2294,0.2214,0.2332,0.3003,0.2133,0.2209,40.345,-888.880
9550,12/16/22 02:30:00 PM,0.000,43.122,35.733,38.511,86.800,0.2294,0.2214,0.2332,0.3003,0.2133,0.2209,39.924,-888.880
9551,12/16/22 03:00:00 PM,0.000,43.122,35.782,38.322,86.000,0.2290,0.2214,0.2332,0.3003,0.2129,0.2209,39.078,-888.880
9552,12/16/22 03:30:00 PM,0.000,43.122,35.733,37.798,85.500,0.2290,0.2214,0.2328,0.3003,0.2129,0.2209,38.795,-888.880
9553,12/16/22 04:00:00 PM,0.000,43.122,35.782,36.217,86.900,0.2290,0.2214,0.2328,0.3003,0.2133,0.2209,37.225,-888.880
9554,12/16/22 04:30:00 PM,0.000,43.122,35.782,35.006,90.800,0.2290,0.2214,0.2328,0.3003,0.2129,0.2209,35.879,-888.880
9555,12/16/22 05:00:00 PM,0.000,43.122,35.782,33.386,93.200,0.2290,0.2214,0.2328,0.3003,0.2129,0.2209,34.027,-888.880
9556,12/16/22 05:30:00 PM,0.000,43.122,35.782,31.743,94.700,0.2290,0.2214,0.2328,0.2998,0.2129,0.2209,32.293,-888.880
9557,12/16/22 06:00:00 PM,0.000,43.122,35.782,30.783,95.700,0.2290,0.2214,0.2328,0.2998,0.2129,0.2205,31.188,-888.880
9558,12/16/22 06:30:00 PM,0.000,43.075,35.830,30.225,96.400,0.2290,0.2214,0.2328,0.2998,0.2129,0.2205,30.884,-888.880
9559,12/16/22 07:00:00 PM,0.000,43.075,35.782,29.867,96.700,0.2290,0.2214,0.2328,0.2998,0.2129,0.2205,30.580,-888.880
9560,12/16/22 07:30:00 PM,0.000,43.075,35.782,29.457,97.000,0.2290,0.2214,0.2328,0.2998,0.2129,0.2205,30.072,-888.880
9561,12/16/22 08:00:00 PM,0.000,43.075,35.782,29.149,97.100,0.2290,0.2209,0.2328,0.2998,0.2129,0.2205,29.970,-888.880
9562,12/16/22 08:30:00 PM,0.000,43.030,35.782,29.354,97.200,0.2290,0.2209,0.2328,0.2994,0.2129,0.2205,30.376,-888.880
9563,12/16/22 09:00:00 PM,0.000,43.030,35.782,29.611,97.400,0.2290,0.2209,0.2328,0.2994,0.2129,0.2205,30.276,-888.880
9564,12/16/22 09:30:00 PM,0.000,43.030,35.733,29.097,97.400,0.2290,0.2209,0.2328,0.2994,0.2129,0.2205,29.917,-888.880
9565,12/16/22 10:00:00 PM,0.000,43.030,35.733,28.787,97.500,0.2290,0.2209,0.2324,0.2994,0.2129,0.2201,29.251,-888.880
9566,12/16/22 10:30:00 PM,0.000,43.030,35.685,28.787,97.600,0.2290,0.2205,0.2328,0.2994,0.2129,0.2201,29.559,-888.880
9567,12/16/22 11:00:00 PM,0.000,43.030,35.638,29.046,97.600,0.2290,0.2205,0.2324,0.2994,0.2125,0.2201,29.714,-888.880
9568,12/16/22 11:30:00 PM,0.000,42.984,35.638,29.046,97.600,0.2290,0.2205,0.2324,0.2994,0.2129,0.2201,29.714,-888.880
9569,12/17/22 12:00:00 AM,0.000,42.984,35.638,28.891,97.700,0.2286,0.2205,0.2324,0.2994,0.2125,0.2201,29.714,-888.880
9570,12/17/22 12:30:00 AM,0.000,42.984,35.589,28.008,97.600,0.2286,0.2205,0.2324,0.2994,0.2125,0.2201,28.787,-888.880
9571,12/17/22 01:00:00 AM,0.000,42.984,35.541,28.632,97.800,0.2290,0.2205,0.2324,0.2994,0.2125,0.2201,29.199,-888.880
9572,12/17/22 01:30:00 AM,0.000,42.984,35.541,28.060,97.700,0.2286,0.2205,0.2324,0.2990,0.2125,0.2201,28.684,-888.880
9573,12/17/22 02:00:00 AM,0.000,42.939,35.492,27.694,97.700,0.2286,0.2205,0.2324,0.2990,0.2125,0.2201,28.373,-888.880
9574,12/17/22 02:30:00 AM,0.000,42.939,35.443,28.321,97.800,0.2286,0.2201,0.2324,0.2990,0.2125,0.2197,28.994,-888.880
9575,12/17/22 03:00:00 AM,0.000,42.939,35.443,28.994,97.700,0.2286,0.2201,0.2324,0.2990,0.2125,0.2197,30.376,-888.880
9576,12/17/22 03:30:00 AM,0.000,42.939,35.395,28.060,97.600,0.2286,0.2197,0.2324,0.2990,0.2125,0.2201,28.684,-888.880
9577,12/17/22 04:00:00 AM,0.000,42.939,35.395,27.903,97.700,0.2286,0.2201,0.2324,0.2990,0.2125,0.2197,28.632,-888.880
9578,12/17/22 04:30:00 AM,0.000,42.939,35.346,27.851,97.700,0.2286,0.2197,0.2320,0.2986,0.2125,0.2197,28.632,-888.880
9579,12/17/22 05:00:00 AM,0.000,42.939,35.298,27.694,97.800,0.2286,0.2197,0.2324,0.2990,0.2125,0.2197,28.580,-888.880
9580,12/17/22 05:30:00 AM,0.000,42.892,35.298,27.799,97.800,0.2286,0.2197,0.2320,0.2986,0.2125,0.2197,28.425,-888.880
9581,12/17/22 06:00:00 AM,0.000,42.892,35.249,27.747,97.800,0.2286,0.2197,0.2320,0.2986,0.2125,0.2197,28.476,-888.880
9582,12/17/22 06:30:00 AM,0.000,42.892,35.249,27.694,97.800,0.2286,0.2192,0.2320,0.2986,0.2125,0.2197,28.425,-888.880
9583,12/17/22 07:00:00 AM,0.000,42.847,35.200,27.694,97.800,0.2282,0.2192,0.2320,0.2986,0.2125,0.2192,28.476,-888.880
9584,12/17/22 07:30:00 AM,0.000,42.892,35.152,27.694,97.800,0.2286,0.2192,0.2320,0.2986,0.2125,0.2192,28.476,-888.880
9585,12/17/22 08:00:00 AM,0.000,42.847,35.152,27.799,97.800,0.2286,0.2188,0.2320,0.2986,0.2120,0.2192,28.632,-888.880
9586,12/17/22 08:30:00 AM,0.000,42.847,35.103,28.216,97.900,0.2282,0.2188,0.2320,0.2986,0.2120,0.2192,28.839,-888.880
9587,12/17/22 09:00:00 AM,0.000,42.847,35.055,28.112,97.800,0.2282,0.2188,0.2320,0.2986,0.2120,0.2192,28.891,-888.880
9588,12/17/22 09:30:00 AM,0.000,42.847,35.055,29.457,97.900,0.2282,0.2188,0.2320,0.2981,0.2120,0.2192,31.037,-888.880
9589,12/17/22 10:00:00 AM,0.000,42.847,35.006,31.692,98.000,0.2282,0.2184,0.2320,0.2981,0.2120,0.2188,37.321,-888.880
9590,12/17/22 10:30:00 AM,0.000,42.847,34.957,32.092,97.800,0.2282,0.2188,0.2320,0.2981,0.2120,0.2192,36.459,-888.880
9591,12/17/22 11:00:00 AM,0.000,42.847,34.957,34.320,96.400,0.2277,0.2184,0.2315,0.2981,0.2120,0.2188,38.937,-888.880
9592,12/17/22 11:30:00 AM,0.000,42.800,34.957,38.322,92.600,0.2282,0.2184,0.2315,0.2981,0.2120,0.2188,39.736,-888.880
9593,12/17/22 12:00:00 PM,0.000,42.755,34.907,38.606,88.300,0.2282,0.2184,0.2315,0.2981,0.2120,0.2188,41.230,-888.880
9594,12/17/22 12:30:00 PM,0.000,42.755,34.907,42.478,82.400,0.2277,0.2184,0.2315,0.2977,0.2120,0.2188,44.037,-888.880
9595,12/17/22 01:00:00 PM,0.000,42.755,34.907,45.262,80.300,0.2277,0.2184,0.2315,0.2977,0.2120,0.2188,45.217,-888.880
9596,12/17/22 01:30:00 PM,0.000,42.755,34.907,42.708,78.900,0.2282,0.2184,0.2315,0.2977,0.2120,0.2188,45.489,-888.880
9597,12/17/22 02:00:00 PM,0.000,42.755,34.907,42.433,75.400,0.2277,0.2184,0.2315,0.2977,0.2120,0.2188,43.990,-888.880
9598,12/17/22 02:30:00 PM,0.000,42.755,34.907,42.247,74.800,0.2277,0.2184,0.2315,0.2977,0.2116,0.2184,43.945,-888.880
9599,12/17/22 03:00:00 PM,0.000,42.708,34.907,42.433,71.300,0.2277,0.2184,0.2311,0.2977,0.2116,0.2184,43.763,-888.880
9600,12/17/22 03:30:00 PM,0.000,42.708,34.907,41.463,75.700,0.2277,0.2184,0.2311,0.2977,0.2116,0.2184,43.122,-888.880
9601,12/17/22 04:00:00 PM,0.000,42.708,34.907,40.204,80.000,0.2273,0.2184,0.2311,0.2977,0.2120,0.2184,41.463,-888.880
9602,12/17/22 04:30:00 PM,0.000,42.708,34.907,38.368,84.200,0.2273,0.2184,0.2311,0.2977,0.2116,0.2184,39.783,-888.880
9603,12/17/22 05:00:00 PM,0.000,42.708,34.957,36.651,90.500,0.2273,0.2184,0.2311,0.2977,0.2116,0.2184,37.416,-888.880
9604,12/17/22 05:30:00 PM,0.000,42.708,34.957,33.978,91.700,0.2273,0.2184,0.2311,0.2977,0.2116,0.2184,35.200,-888.880
9605,12/17/22 06:00:00 PM,0.000,42.663,34.957,33.336,92.700,0.2273,0.2184,0.2311,0.2977,0.2116,0.2184,34.615,-888.880
9606,12/17/22 06:30:00 PM,0.000,42.663,34.957,33.534,92.700,0.2273,0.2184,0.2311,0.2977,0.2116,0.2184,35.152,-888.880
9607,12/17/22 07:00:00 PM,0.000,42.663,34.957,33.386,93.300,0.2273,0.2184,0.2311,0.2973,0.2116,0.2184,34.761,-888.880
9608,12/17/22 07:30:00 PM,0.000,42.663,34.957,32.940,94.100,0.2273,0.2184,0.2311,0.2973,0.2116,0.2180,33.928,-888.880
9609,12/17/22 08:00:00 PM,0.000,42.663,34.957,32.790,94.400,0.2273,0.2184,0.2311,0.2973,0.2116,0.2180,33.780,-888.880
9610,12/17/22 08:30:00 PM,0.000,42.663,34.957,32.491,94.800,0.2273,0.2180,0.2311,0.2973,0.2116,0.2184,33.485,-888.880
9611,12/17/22 09:00:00 PM,0.000,42.663,34.957,31.642,95.400,0.2273,0.2180,0.2311,0.2973,0.2116,0.2180,32.592,-888.880
9612,12/17/22 09:30:00 PM,0.000,42.663,34.957,30.733,96.400,0.2273,0.2180,0.2311,0.2973,0.2116,0.2180,31.842,-888.880
9613,12/17/22 10:00:00 PM,0.000,42.616,34.957,29.662,96.600,0.2273,0.2180,0.2311,0.2969,0.2116,0.2180,30.429,-888.880
9614,12/17/22 10:30:00 PM,0.000,42.616,34.957,29.917,96.900,0.2273,0.2180,0.2307,0.2973,0.2116,0.2180,30.783,-888.880
9615,12/17/22 11:00:00 PM,0.000,42.616,34.907,30.376,97.200,0.2273,0.2175,0.2311,0.2969,0.2116,0.2180,31.390,-888.880
9616,12/17/22 11:30:00 PM,0.000,42.570,34.907,29.970,97.300,0.2273,0.2175,0.2307,0.2969,0.2116,0.2175,31.037,-888.880
9617,12/18/22 12:00:00 AM,0.000,42.570,34.858,30.173,97.500,0.2273,0.2175,0.2307,0.2969,0.2116,0.2180,30.987,-888.880
9618,12/18/22 12:30:00 AM,0.000,42.570,34.858,28.994,97.500,0.2273,0.2175,0.2307,0.2969,0.2112,0.2180,29.714,-888.880
9619,12/18/22 01:00:00 AM,0.000,42.570,34.810,29.817,97.800,0.2273,0.2175,0.2307,0.2969,0.2112,0.2180,30.529,-888.880
9620,12/18/22 01:30:00 AM,0.000,42.570,34.810,30.884,97.800,0.2273,0.2171,0.2307,0.2969,0.2112,0.2175,31.440,-888.880
9621,12/18/22 02:00:00 AM,0.000,42.570,34.810,31.239,97.800,0.2269,0.2175,0.2307,0.2969,0.2112,0.2175,31.642,-888.880
9622,12/18/22 02:30:00 AM,0.000,42.525,34.761,31.390,97.900,0.2269,0.2175,0.2307,0.2969,0.2112,0.2175,31.743,-888.880
9623,12/18/22 03:00:00 AM,0.000,42.525,34.761,31.743,98.000,0.2269,0.2175,0.2307,0.2969,0.2112,0.2175,32.142,-888.880
9624,12/18/22 03:30:00 AM,0.000,42.525,34.761,31.743,98.000,0.2269,0.2175,0.2307,0.2964,0.2112,0.2175,31.993,-888.880
9625,12/18/22 04:00:00 AM,0.000,42.525,34.761,31.892,98.000,0.2269,0.2175,0.2307,0.2964,0.2112,0.2175,32.142,-888.880
9626,12/18/22 04:30:00 AM,0.000,42.478,34.761,32.092,98.100,0.2269,0.2175,0.2307,0.2964,0.2112,0.2175,32.443,-888.880
9627,12/18/22 05:00:00 AM,0.000,42.478,34.761,32.092,98.000,0.2269,0.2175,0.2307,0.2964,0.2112,0.2175,32.592,-888.880
9628,12/18/22 05:30:00 AM,0.000,42.478,34.761,32.243,98.000,0.2269,0.2175,0.2307,0.2964,0.2112,0.2175,32.641,-888.880
9629,12/18/22 06:00:00 AM,0.000,42.478,34.810,32.392,97.900,0.2269,0.2175,0.2307,0.2964,0.2112,0.2171,32.841,-888.880
9630,12/18/22 06:30:00 AM,0.000,42.478,34.810,32.592,97.800,0.2269,0.2175,0.2307,0.2964,0.2112,0.2171,33.138,-888.880
9631,12/18/22 07:00:00 AM,0.000,42.478,34.810,32.542,97.800,0.2269,0.2175,0.2303,0.2964,0.2112,0.2171,32.990,-888.880
9632,12/18/22 07:30:00 AM,0.000,42.478,34.810,31.743,97.700,0.2269,0.2171,0.2303,0.2964,0.2108,0.2171,32.142,-888.880
9633,12/18/22 08:00:00 AM,0.000,42.478,34.810,32.293,97.800,0.2269,0.2171,0.2307,0.2964,0.2112,0.2171,32.790,-888.880
9634,12/18/22 08:30:00 AM,0.000,42.478,34.810,32.193,97.900,0.2269,0.2171,0.2303,0.2964,0.2108,0.2171,32.592,-888.880
9635,12/18/22 09:00:00 AM,0.000,42.433,34.810,32.691,98.000,0.2269,0.2171,0.2303,0.2964,0.2108,0.2171,33.138,-888.880
9636,12/18/22 09:30:00 AM,0.000,42.433,34.858,33.534,98.000,0.2265,0.2171,0.2303,0.2964,0.2108,0.2167,34.075,-888.880
9637,12/18/22 10:00:00 AM,0.000,42.433,34.858,34.713,98.000,0.2265,0.2171,0.2303,0.2960,0.2108,0.2167,35.249,-888.880
9638,12/18/22 10:30:00 AM,0.000,42.386,34.858,35.200,97.300,0.2265,0.2171,0.2303,0.2960,0.2108,0.2167,35.782,-888.880
9639,12/18/22 11:00:00 AM,0.000,42.386,34.858,36.986,95.500,0.2265,0.2167,0.2303,0.2960,0.2108,0.2171,37.702,-888.880
9640,12/18/22 11:30:00 AM,0.000,42.386,34.858,37.225,91.700,0.2269,0.2171,0.2299,0.2956,0.2108,0.2167,37.846,-888.880
9641,12/18/22 12:00:00 PM,0.000,42.386,34.858,37.465,92.200,0.2269,0.2171,0.2303,0.2956,0.2108,0.2167,37.893,-888.880
9642,12/18/22 12:30:00 PM,0.000,42.386,34.907,37.416,91.400,0.2265,0.2171,0.2299,0.2960,0.2116,0.2167,37.846,-888.880
9643,12/18/22 01:00:00 PM,0.000,42.341,34.907,38.606,91.300,0.2265,0.2171,0.2299,0.2956,0.2108,0.2167,38.937,-888.880
9644,12/18/22 01:30:00 PM,0.000,42.341,34.907,38.700,91.500,0.2265,0.2171,0.2299,0.2960,0.2108,0.2167,38.842,-888.880
9645,12/18/22 02:00:00 PM,0.000,42.341,34.907,39.078,92.700,0.2265,0.2171,0.2299,0.2956,0.2108,0.2167,39.124,-888.880
9646,12/18/22 02:30:00 PM,0.000,42.341,34.907,38.464,95.200,0.2265,0.2171,0.2299,0.2956,0.2108,0.2163,38.464,-888.880
9647,12/18/22 03:00:00 PM,0.000,42.294,34.907,38.700,94.700,0.2265,0.2167,0.2299,0.2956,0.2108,0.2167,38.606,-888.880
9648,12/18/22 03:30:00 PM,0.000,42.294,34.957,39.173,92.700,0.2265,0.2167,0.2299,0.2956,0.2108,0.2167,39.267,-888.880
9649,12/18/22 04:00:00 PM,0.000,42.294,34.957,39.031,93.600,0.2265,0.2171,0.2299,0.2956,0.2108,0.2163,38.889,-888.880
9650,12/18/22 04:30:00 PM,0.000,42.294,35.006,38.037,96.000,0.2260,0.2171,0.2299,0.2956,0.2108,0.2163,38.037,-888.880
9651,12/18/22 05:00:00 PM,0.008,42.294,35.006,37.656,97.000,0.2265,0.2171,0.2299,0.2956,0.2108,0.2163,37.656,-888.880
9652,12/18/22 05:30:00 PM,0.000,42.294,35.055,36.842,97.400,0.2265,0.2175,0.2299,0.2956,0.2108,0.2163,36.986,-888.880
9653,12/18/22 06:00:00 PM,0.000,42.294,35.055,36.169,97.600,0.2260,0.2175,0.2299,0.2956,0.2108,0.2163,36.410,-888.880
9654,12/18/22 06:30:00 PM,0.000,42.294,35.055,36.698,97.900,0.2260,0.2180,0.2294,0.2956,0.2108,0.2163,37.035,-888.880
9655,12/18/22 07:00:00 PM,0.000,42.247,35.103,36.891,98.000,0.2260,0.2188,0.2294,0.2952,0.2108,0.2163,37.225,-888.880
9656,12/18/22 07:30:00 PM,0.008,42.294,35.103,36.891,98.000,0.2265,0.2197,0.2294,0.2952,0.2112,0.2163,37.225,-888.880
9657,12/18/22 08:00:00 PM,0.000,42.247,35.103,36.939,98.000,0.2265,0.2214,0.2294,0.2952,0.2116,0.2163,37.225,-888.880
9658,12/18/22 08:30:00 PM,0.016,42.247,35.152,36.842,98.100,0.2260,0.2239,0.2294,0.2952,0.2112,0.2159,37.081,-888.880
9659,12/18/22 09:00:00 PM,0.000,42.247,35.152,36.986,98.100,0.2260,0.2307,0.2294,0.2952,0.2120,0.2159,37.274,-888.880
9660,12/18/22 09:30:00 PM,0.008,42.202,35.200,36.891,98.100,0.2265,0.2371,0.2294,0.2952,0.2116,0.2159,37.130,-888.880
9661,12/18/22 10:00:00 PM,0.008,42.202,35.200,36.747,98.100,0.2260,0.2447,0.2294,0.2952,0.2116,0.2159,36.939,-888.880
9662,12/18/22 10:30:00 PM,0.008,42.202,35.249,36.651,98.200,0.2260,0.2532,0.2294,0.2952,0.2120,0.2159,36.842,-888.880
9663,12/18/22 11:00:00 PM,0.000,42.202,35.298,36.217,98.200,0.2265,0.2553,0.2294,0.2952,0.2120,0.2159,36.459,-888.880
9664,12/18/22 11:30:00 PM,0.000,42.202,35.298,36.361,98.400,0.2269,0.2553,0.2294,0.2952,0.2120,0.2159,36.698,-888.880
9665,12/19/22 12:00:00 AM,0.000,42.202,35.346,36.313,98.300,0.2277,0.2549,0.2294,0.2952,0.2120,0.2159,36.603,-888.880
9666,12/19/22 12:30:00 AM,0.000,42.202,35.346,36.505,98.400,0.2286,0.2540,0.2294,0.2948,0.2120,0.2159,36.795,-888.880
9667,12/19/22 01:00:00 AM,0.000,42.202,35.395,36.217,98.300,0.2299,0.2536,0.2290,0.2948,0.2125,0.2159,36.505,-888.880
9668,12/19/22 01:30:00 AM,0.000,42.202,35.443,34.907,98.300,0.2307,0.2532,0.2294,0.2952,0.2125,0.2159,35.541,-888.880
9669,12/19/22 02:00:00 AM,0.000,42.202,35.492,35.249,98.500,0.2315,0.2519,0.2294,0.2948,0.2125,0.2154,35.638,-888.880
9670,12/19/22 02:30:00 AM,0.008,42.202,35.492,34.858,98.500,0.2328,0.2515,0.2294,0.2948,0.2129,0.2154,35.298,-888.880
9671,12/19/22 03:00:00 AM,0.000,42.156,35.541,35.346,98.500,0.2337,0.2511,0.2294,0.2948,0.2129,0.2154,35.685,-888.880
9672,12/19/22 03:30:00 AM,0.000,42.156,35.541,35.928,98.600,0.2341,0.2502,0.2290,0.2948,0.2129,0.2154,36.266,-888.880
9673,12/19/22 04:00:00 AM,0.000,42.156,35.589,35.976,98.500,0.2354,0.2502,0.2290,0.2948,0.2129,0.2154,36.361,-888.880
9674,12/19/22 04:30:00 AM,0.000,42.156,35.589,35.395,98.500,0.2358,0.2498,0.2290,0.2948,0.2129,0.2154,35.830,-888.880
9675,12/19/22 05:00:00 AM,0.000,42.156,35.638,34.907,98.500,0.2366,0.2498,0.2290,0.2948,0.2133,0.2154,35.249,-888.880
9676,12/19/22 05:30:00 AM,0.000,42.109,35.685,34.858,98.500,0.2371,0.2494,0.2290,0.2948,0.2125,0.2150,35.346,-888.880
9677,12/19/22 06:00:00 AM,0.000,42.109,35.733,34.858,98.600,0.2375,0.2489,0.2290,0.2948,0.2125,0.2154,35.346,-888.880
9678,12/19/22 06:30:00 AM,0.000,42.109,35.733,35.103,98.500,0.2379,0.2485,0.2290,0.2948,0.2125,0.2154,35.541,-888.880
9679,12/19/22 07:00:00 AM,0.000,42.109,35.733,35.541,98.600,0.2383,0.2481,0.2290,0.2948,0.2125,0.2154,35.928,-888.880
9680,12/19/22 07:30:00 AM,0.000,42.109,35.782,35.200,98.500,0.2388,0.2477,0.2290,0.2943,0.2129,0.2150,35.541,-888.880
9681,12/19/22 08:00:00 AM,0.000,42.109,35.782,35.346,98.600,0.2392,0.2472,0.2290,0.2943,0.2129,0.2154,35.685,-888.880
9682,12/19/22 08:30:00 AM,0.000,42.109,35.830,35.152,98.600,0.2392,0.2468,0.2290,0.2943,0.2133,0.2150,35.541,-888.880
9683,12/19/22 09:00:00 AM,0.000,42.109,35.879,35.152,98.600,0.2396,0.2464,0.2290,0.2948,0.2133,0.2150,35.492,-888.880
9684,12/19/22 09:30:00 AM,0.000,42.109,35.928,35.346,98.600,0.2396,0.2460,0.2290,0.2948,0.2137,0.2150,35.733,-888.880
9685,12/19/22 10:00:00 AM,0.000,42.109,35.928,36.313,98.600,0.2396,0.2460,0.2290,0.2943,0.2137,0.2150,36.651,-888.880
9686,12/19/22 10:30:00 AM,0.000,42.109,35.976,38.464,98.700,0.2400,0.2455,0.2290,0.2948,0.2142,0.2150,38.653,-888.880
9687,12/19/22 11:00:00 AM,0.000,42.064,36.072,38.653,98.700,0.2400,0.2451,0.2290,0.2943,0.2137,0.2150,38.415,-888.880
9688,12/19/22 11:30:00 AM,0.000,42.109,36.217,38.937,98.600,0.2400,0.2451,0.2290,0.2943,0.2142,0.2150,39.267,-888.880
9689,12/19/22 12:00:00 PM,0.000,42.064,36.361,40.485,98.700,0.2400,0.2447,0.2290,0.2948,0.2142,0.2150,40.672,-888.880
9690,12/19/22 12:30:00 PM,0.000,42.017,36.554,42.892,97.400,0.2400,0.2447,0.2290,0.2948,0.2142,0.2146,45.354,-888.880
9691,12/19/22 01:00:00 PM,0.000,42.064,36.747,45.307,89.900,0.2400,0.2447,0.2290,0.2948,0.2142,0.2150,45.354,-888.880
9692,12/19/22 01:30:00 PM,0.000,42.017,36.939,44.400,89.700,0.2400,0.2443,0.2290,0.2943,0.2142,0.2150,46.391,-888.880
9693,12/19/22 02:00:00 PM,0.000,42.017,37.225,42.433,92.300,0.2405,0.2438,0.2290,0.2948,0.2146,0.2146,42.570,-888.880
9694,12/19/22 02:30:00 PM,0.000,42.017,37.465,42.525,93.600,0.2405,0.2438,0.2286,0.2948,0.2146,0.2150,42.663,-888.880
