"Plot Title: slicesm"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 21186454, SEN S/N: 21336768, LBL: 100)","Water Content, m³/m³ (LGR S/N: 21186454, SEN S/N: 21336769, LBL: 100)","Water Content, m³/m³ (LGR S/N: 21186454, SEN S/N: 21336774, LBL: 20)","Water Content, m³/m³ (LGR S/N: 21186454, SEN S/N: 21336781, LBL: 20)"
368,04/01/22 04:30:01 PM,0.3688,0.3780,0.3909,0.3531
369,04/01/22 05:00:01 PM,0.3688,0.3775,0.3909,0.3531
370,04/01/22 05:30:01 PM,0.3688,0.3775,0.3902,0.3526
371,04/01/22 06:00:01 PM,0.3683,0.3775,0.3902,0.3526
372,04/01/22 06:30:01 PM,0.3688,0.3775,0.3902,0.3531
373,04/01/22 07:00:01 PM,0.3683,0.3775,0.3895,0.3531
374,04/01/22 07:30:01 PM,0.3688,0.3775,0.3895,0.3531
375,04/01/22 08:00:01 PM,0.3683,0.3775,0.3902,0.3531
376,04/01/22 08:30:01 PM,0.3683,0.3775,0.3902,0.3531
377,04/01/22 09:00:01 PM,0.3688,0.3775,0.3902,0.3531
378,04/01/22 09:30:01 PM,0.3688,0.3769,0.3902,0.3531
379,04/01/22 10:00:01 PM,0.3688,0.3775,0.3895,0.3521
380,04/01/22 10:30:01 PM,0.3683,0.3775,0.3895,0.3526
381,04/01/22 11:00:01 PM,0.3683,0.3775,0.3902,0.3526
382,04/01/22 11:30:01 PM,0.3683,0.3769,0.3902,0.3526
383,04/02/22 12:00:01 AM,0.3688,0.3775,0.3902,0.3526
384,04/02/22 12:30:01 AM,0.3683,0.3775,0.3895,0.3526
385,04/02/22 01:00:01 AM,0.3688,0.3775,0.3895,0.3526
386,04/02/22 01:30:01 AM,0.3688,0.3775,0.3902,0.3526
387,04/02/22 02:00:01 AM,0.3688,0.3775,0.3895,0.3526
388,04/02/22 02:30:01 AM,0.3688,0.3775,0.3902,0.3526
389,04/02/22 03:00:01 AM,0.3683,0.3769,0.3895,0.3526
390,04/02/22 03:30:01 AM,0.3683,0.3775,0.3902,0.3526
391,04/02/22 04:00:01 AM,0.3688,0.3775,0.3902,0.3526
392,04/02/22 04:30:01 AM,0.3688,0.3775,0.3902,0.3526
393,04/02/22 05:00:01 AM,0.3688,0.3775,0.3902,0.3526
394,04/02/22 05:30:01 AM,0.3688,0.3769,0.3902,0.3526
395,04/02/22 06:00:01 AM,0.3688,0.3769,0.3902,0.3526
396,04/02/22 06:30:01 AM,0.3688,0.3769,0.3890,0.3526
397,04/02/22 07:00:01 AM,0.3688,0.3775,0.3895,0.3521
398,04/02/22 07:30:01 AM,0.3688,0.3775,0.3895,0.3521
399,04/02/22 08:00:01 AM,0.3688,0.3769,0.3890,0.3526
400,04/02/22 08:30:01 AM,0.3683,0.3769,0.3890,0.3521
401,04/02/22 09:00:01 AM,0.3688,0.3775,0.3895,0.3526
402,04/02/22 09:30:01 AM,0.3688,0.3769,0.3890,0.3526
403,04/02/22 10:00:01 AM,0.3688,0.3775,0.3890,0.3526
404,04/02/22 10:30:01 AM,0.3688,0.3769,0.3895,0.3526
405,04/02/22 11:00:01 AM,0.3688,0.3769,0.3895,0.3526
406,04/02/22 11:30:01 AM,0.3688,0.3769,0.3890,0.3521
407,04/02/22 12:00:01 PM,0.3688,0.3775,0.3890,0.3526
408,04/02/22 12:30:01 PM,0.3688,0.3769,0.3890,0.3526
409,04/02/22 01:00:01 PM,0.3683,0.3769,0.3895,0.3526
410,04/02/22 01:30:01 PM,0.3683,0.3769,0.3895,0.3526
411,04/02/22 02:00:01 PM,0.3683,0.3769,0.3895,0.3526
412,04/02/22 02:30:01 PM,0.3688,0.3769,0.3895,0.3526
413,04/02/22 03:00:01 PM,0.3683,0.3769,0.3902,0.3526
414,04/02/22 03:30:01 PM,0.3683,0.3775,0.3890,0.3526
415,04/02/22 04:00:01 PM,0.3683,0.3769,0.3895,0.3526
416,04/02/22 04:30:01 PM,0.3688,0.3775,0.3895,0.3526
417,04/02/22 05:00:01 PM,0.3683,0.3775,0.3895,0.3521
418,04/02/22 05:30:01 PM,0.3683,0.3775,0.3890,0.3526
419,04/02/22 06:00:01 PM,0.3683,0.3769,0.3890,0.3521
420,04/02/22 06:30:01 PM,0.3683,0.3769,0.3890,0.3521
421,04/02/22 07:00:01 PM,0.3683,0.3769,0.3895,0.3526
422,04/02/22 07:30:01 PM,0.3683,0.3769,0.3890,0.3526
423,04/02/22 08:00:01 PM,0.3683,0.3769,0.3890,0.3521
424,04/02/22 08:30:01 PM,0.3683,0.3775,0.3890,0.3521
425,04/02/22 09:00:01 PM,0.3683,0.3769,0.3890,0.3521
426,04/02/22 09:30:01 PM,0.3683,0.3769,0.3895,0.3516
427,04/02/22 10:00:01 PM,0.3683,0.3769,0.3895,0.3521
428,04/02/22 10:30:01 PM,0.3683,0.3775,0.3895,0.3521
429,04/02/22 11:00:01 PM,0.3683,0.3769,0.3895,0.3521
430,04/02/22 11:30:01 PM,0.3683,0.3769,0.3890,0.3521
431,04/03/22 12:00:01 AM,0.3683,0.3769,0.3890,0.3521
432,04/03/22 12:30:01 AM,0.3683,0.3769,0.3890,0.3521
433,04/03/22 01:00:01 AM,0.3683,0.3775,0.3890,0.3521
434,04/03/22 01:30:01 AM,0.3683,0.3769,0.3895,0.3521
435,04/03/22 02:00:01 AM,0.3683,0.3775,0.3890,0.3516
436,04/03/22 02:30:01 AM,0.3683,0.3769,0.3890,0.3521
437,04/03/22 03:00:01 AM,0.3683,0.3769,0.3895,0.3521
438,04/03/22 03:30:01 AM,0.3683,0.3769,0.3895,0.3521
439,04/03/22 04:00:01 AM,0.3683,0.3775,0.3895,0.3521
440,04/03/22 04:30:01 AM,0.3683,0.3769,0.3890,0.3521
441,04/03/22 05:00:01 AM,0.3683,0.3769,0.3890,0.3521
442,04/03/22 05:30:01 AM,0.3683,0.3769,0.3890,0.3521
443,04/03/22 06:00:01 AM,0.3683,0.3769,0.3895,0.3521
444,04/03/22 06:30:01 AM,0.3683,0.3762,0.3890,0.3516
445,04/03/22 07:00:01 AM,0.3683,0.3775,0.3895,0.3521
446,04/03/22 07:30:01 AM,0.3683,0.3769,0.3890,0.3516
447,04/03/22 08:00:01 AM,0.3683,0.3769,0.3890,0.3521
448,04/03/22 08:30:01 AM,0.3683,0.3769,0.3883,0.3521
449,04/03/22 09:00:01 AM,0.3683,0.3769,0.3890,0.3521
450,04/03/22 09:30:01 AM,0.3683,0.3769,0.3890,0.3521
451,04/03/22 10:00:01 AM,0.3683,0.3769,0.3890,0.3521
452,04/03/22 10:30:01 AM,0.3683,0.3775,0.3883,0.3521
453,04/03/22 11:00:01 AM,0.3683,0.3769,0.3890,0.3516
454,04/03/22 11:30:01 AM,0.3683,0.3762,0.3890,0.3516
455,04/03/22 12:00:01 PM,0.3683,0.3769,0.3890,0.3521
456,04/03/22 12:30:01 PM,0.3683,0.3769,0.3883,0.3521
457,04/03/22 01:00:01 PM,0.3683,0.3762,0.3890,0.3521
458,04/03/22 01:30:01 PM,0.3683,0.3769,0.3883,0.3521
459,04/03/22 02:00:01 PM,0.3683,0.3769,0.3890,0.3521
460,04/03/22 02:30:01 PM,0.3683,0.3769,0.3890,0.3521
461,04/03/22 03:00:01 PM,0.3683,0.3769,0.3883,0.3521
462,04/03/22 03:30:01 PM,0.3683,0.3762,0.3883,0.3521
463,04/03/22 04:00:01 PM,0.3677,0.3762,0.3883,0.3521
464,04/03/22 04:30:01 PM,0.3683,0.3762,0.3890,0.3521
465,04/03/22 05:00:01 PM,0.3683,0.3769,0.3890,0.3521
466,04/03/22 05:30:01 PM,0.3683,0.3769,0.3890,0.3516
467,04/03/22 06:00:01 PM,0.3677,0.3769,0.3883,0.3516
468,04/03/22 06:30:01 PM,0.3683,0.3769,0.3890,0.3516
469,04/03/22 07:00:01 PM,0.3683,0.3762,0.3883,0.3516
470,04/03/22 07:30:01 PM,0.3683,0.3762,0.3883,0.3516
471,04/03/22 08:00:01 PM,0.3677,0.3762,0.3883,0.3516
472,04/03/22 08:30:01 PM,0.3677,0.3762,0.3883,0.3516
473,04/03/22 09:00:01 PM,0.3677,0.3762,0.3890,0.3516
474,04/03/22 09:30:01 PM,0.3677,0.3762,0.3883,0.3516
475,04/03/22 10:00:01 PM,0.3683,0.3762,0.3883,0.3511
476,04/03/22 10:30:01 PM,0.3677,0.3769,0.3883,0.3516
477,04/03/22 11:00:01 PM,0.3677,0.3762,0.3890,0.3516
478,04/03/22 11:30:01 PM,0.3683,0.3762,0.3877,0.3516
479,04/04/22 12:00:01 AM,0.3677,0.3769,0.3883,0.3516
480,04/04/22 12:30:01 AM,0.3683,0.3769,0.3877,0.3516
481,04/04/22 01:00:01 AM,0.3677,0.3769,0.3883,0.3516
482,04/04/22 01:30:01 AM,0.3677,0.3762,0.3883,0.3516
483,04/04/22 02:00:01 AM,0.3677,0.3769,0.3877,0.3516
484,04/04/22 02:30:01 AM,0.3683,0.3762,0.3883,0.3511
485,04/04/22 03:00:01 AM,0.3683,0.3762,0.3883,0.3516
486,04/04/22 03:30:01 AM,0.3683,0.3769,0.3883,0.3516
487,04/04/22 04:00:01 AM,0.3683,0.3762,0.3877,0.3516
488,04/04/22 04:30:01 AM,0.3683,0.3769,0.3877,0.3516
489,04/04/22 05:00:01 AM,0.3683,0.3762,0.3883,0.3516
490,04/04/22 05:30:01 AM,0.3677,0.3769,0.3883,0.3516
491,04/04/22 06:00:01 AM,0.3683,0.3769,0.3877,0.3516
492,04/04/22 06:30:01 AM,0.3683,0.3775,0.3877,0.3516
493,04/04/22 07:00:01 AM,0.3683,0.3780,0.3883,0.3516
494,04/04/22 07:30:01 AM,0.3683,0.3793,0.3877,0.3516
495,04/04/22 08:00:01 AM,0.3683,0.3793,0.3877,0.3516
496,04/04/22 08:30:01 AM,0.3683,0.3811,0.3877,0.3516
497,04/04/22 09:00:01 AM,0.3688,0.3834,0.3883,0.3516
498,04/04/22 09:30:01 AM,0.3716,0.3834,0.3883,0.3516
499,04/04/22 10:00:01 AM,0.3729,0.3840,0.3883,0.3516
500,04/04/22 10:30:01 AM,0.3740,0.3847,0.3883,0.3516
501,04/04/22 11:00:01 AM,0.3746,0.3847,0.3883,0.3516
502,04/04/22 11:30:01 AM,0.3751,0.3847,0.3877,0.3511
503,04/04/22 12:00:01 PM,0.3751,0.3840,0.3883,0.3511
504,04/04/22 12:30:01 PM,0.3758,0.3847,0.3883,0.3511
505,04/04/22 01:00:01 PM,0.3762,0.3854,0.3877,0.3516
506,04/04/22 01:30:01 PM,0.3762,0.3865,0.3877,0.3511
507,04/04/22 02:00:01 PM,0.3762,0.3865,0.3883,0.3516
508,04/04/22 02:30:01 PM,0.3762,0.3865,0.3877,0.3516
509,04/04/22 03:00:01 PM,0.3762,0.3877,0.3883,0.3511
510,04/04/22 03:30:01 PM,0.3769,0.3877,0.3877,0.3516
511,04/04/22 04:00:01 PM,0.3769,0.3872,0.3877,0.3511
512,04/04/22 04:30:01 PM,0.3769,0.3877,0.3883,0.3511
513,04/04/22 05:00:01 PM,0.3769,0.3877,0.3883,0.3511
514,04/04/22 05:30:01 PM,0.3769,0.3877,0.3883,0.3511
515,04/04/22 06:00:01 PM,0.3769,0.3883,0.3883,0.3511
516,04/04/22 06:30:01 PM,0.3769,0.3883,0.3883,0.3511
517,04/04/22 07:00:01 PM,0.3769,0.3890,0.3883,0.3511
518,04/04/22 07:30:01 PM,0.3775,0.3890,0.3872,0.3511
519,04/04/22 08:00:01 PM,0.3775,0.3890,0.3883,0.3511
520,04/04/22 08:30:01 PM,0.3775,0.3890,0.3877,0.3506
521,04/04/22 09:00:01 PM,0.3775,0.3883,0.3877,0.3511
522,04/04/22 09:30:01 PM,0.3780,0.3883,0.3877,0.3511
523,04/04/22 10:00:01 PM,0.3780,0.3883,0.3883,0.3511
524,04/04/22 10:30:01 PM,0.3780,0.3890,0.3883,0.3511
525,04/04/22 11:00:01 PM,0.3780,0.3890,0.3883,0.3511
526,04/04/22 11:30:01 PM,0.3780,0.3883,0.3890,0.3511
527,04/05/22 12:00:01 AM,0.3787,0.3883,0.3890,0.3516
528,04/05/22 12:30:01 AM,0.3787,0.3883,0.3895,0.3511
529,04/05/22 01:00:01 AM,0.3787,0.3890,0.3902,0.3506
530,04/05/22 01:30:01 AM,0.3787,0.3883,0.3902,0.3511
531,04/05/22 02:00:01 AM,0.3787,0.3890,0.3915,0.3511
532,04/05/22 02:30:01 AM,0.3787,0.3883,0.3920,0.3516
533,04/05/22 03:00:01 AM,0.3793,0.3890,0.3927,0.3516
534,04/05/22 03:30:01 AM,0.3793,0.3883,0.3927,0.3516
535,04/05/22 04:00:01 AM,0.3793,0.3890,0.3934,0.3516
536,04/05/22 04:30:01 AM,0.3793,0.3890,0.3939,0.3516
537,04/05/22 05:00:01 AM,0.3793,0.3895,0.3939,0.3521
538,04/05/22 05:30:01 AM,0.3798,0.3890,0.3959,0.3516
539,04/05/22 06:00:01 AM,0.3798,0.3890,0.3959,0.3521
540,04/05/22 06:30:01 AM,0.3798,0.3890,0.3964,0.3526
541,04/05/22 07:00:01 AM,0.3798,0.3895,0.3971,0.3526
542,04/05/22 07:30:01 AM,0.3798,0.3895,0.3985,0.3531
543,04/05/22 08:00:01 AM,0.3804,0.3890,0.3985,0.3537
544,04/05/22 08:30:01 AM,0.3804,0.3890,0.3997,0.3542
545,04/05/22 09:00:01 AM,0.3804,0.3890,0.3997,0.3547
546,04/05/22 09:30:01 AM,0.3804,0.3890,0.4010,0.3553
547,04/05/22 10:00:01 AM,0.3804,0.3883,0.4010,0.3557
548,04/05/22 10:30:01 AM,0.3804,0.3890,0.4010,0.3563
549,04/05/22 11:00:01 AM,0.3804,0.3890,0.4016,0.3563
550,04/05/22 11:30:01 AM,0.3804,0.3890,0.4022,0.3573
551,04/05/22 12:00:01 PM,0.3804,0.3883,0.4029,0.3578
552,04/05/22 12:30:01 PM,0.3804,0.3890,0.4036,0.3584
553,04/05/22 01:00:01 PM,0.3804,0.3883,0.4029,0.3594
554,04/05/22 01:30:01 PM,0.3804,0.3890,0.4036,0.3600
555,04/05/22 02:00:01 PM,0.3804,0.3883,0.4041,0.3605
556,04/05/22 02:30:01 PM,0.3804,0.3890,0.4048,0.3611
557,04/05/22 03:00:01 PM,0.3798,0.3883,0.4041,0.3622
558,04/05/22 03:30:01 PM,0.3798,0.3890,0.4055,0.3622
559,04/05/22 04:00:01 PM,0.3798,0.3890,0.4062,0.3632
560,04/05/22 04:30:01 PM,0.3798,0.3890,0.4055,0.3638
561,04/05/22 05:00:01 PM,0.3798,0.3890,0.4062,0.3643
562,04/05/22 05:30:01 PM,0.3798,0.3883,0.4069,0.3649
563,04/05/22 06:00:01 PM,0.3798,0.3883,0.4062,0.3655
564,04/05/22 06:30:01 PM,0.3798,0.3883,0.4074,0.3666
565,04/05/22 07:00:01 PM,0.3798,0.3877,0.4069,0.3671
566,04/05/22 07:30:01 PM,0.3793,0.3883,0.4081,0.3677
567,04/05/22 08:00:01 PM,0.3798,0.3883,0.4088,0.3677
568,04/05/22 08:30:01 PM,0.3798,0.3877,0.4088,0.3683
569,04/05/22 09:00:01 PM,0.3798,0.3883,0.4095,0.3688
570,04/05/22 09:30:01 PM,0.3798,0.3877,0.4095,0.3699
571,04/05/22 10:00:01 PM,0.3793,0.3872,0.4102,0.3705
572,04/05/22 10:30:01 PM,0.3793,0.3877,0.4102,0.3711
573,04/05/22 11:00:01 PM,0.3798,0.3877,0.4107,0.3716
574,04/05/22 11:30:01 PM,0.3798,0.3872,0.4114,0.3716
575,04/06/22 12:00:01 AM,0.3793,0.3877,0.4114,0.3722
576,04/06/22 12:30:01 AM,0.3793,0.3872,0.4114,0.3722
577,04/06/22 01:00:01 AM,0.3793,0.3877,0.4128,0.3734
578,04/06/22 01:30:01 AM,0.3793,0.3872,0.4128,0.3740
579,04/06/22 02:00:01 AM,0.3793,0.3872,0.4135,0.3746
580,04/06/22 02:30:01 AM,0.3793,0.3877,0.4135,0.3751
581,04/06/22 03:00:01 AM,0.3793,0.3872,0.4141,0.3758
582,04/06/22 03:30:01 AM,0.3793,0.3877,0.4141,0.3758
583,04/06/22 04:00:01 AM,0.3793,0.3872,0.4148,0.3762
584,04/06/22 04:30:01 AM,0.3793,0.3872,0.4148,0.3769
585,04/06/22 05:00:01 AM,0.3793,0.3865,0.4148,0.3769
586,04/06/22 05:30:01 AM,0.3793,0.3865,0.4155,0.3775
587,04/06/22 06:00:01 AM,0.3793,0.3865,0.4155,0.3775
588,04/06/22 06:30:01 AM,0.3793,0.3872,0.4155,0.3780
589,04/06/22 07:00:01 AM,0.3793,0.3865,0.4155,0.3780
590,04/06/22 07:30:01 AM,0.3793,0.3872,0.4155,0.3780
591,04/06/22 08:00:01 AM,0.3793,0.3865,0.4162,0.3780
592,04/06/22 08:30:01 AM,0.3793,0.3865,0.4155,0.3780
593,04/06/22 09:00:01 AM,0.3787,0.3872,0.4162,0.3787
594,04/06/22 09:30:01 AM,0.3793,0.3865,0.4169,0.3787
595,04/06/22 10:00:01 AM,0.3793,0.3865,0.4162,0.3787
596,04/06/22 10:30:01 AM,0.3787,0.3865,0.4169,0.3793
597,04/06/22 11:00:01 AM,0.3787,0.3865,0.4174,0.3793
598,04/06/22 11:30:01 AM,0.3787,0.3865,0.4169,0.3793
599,04/06/22 12:00:01 PM,0.3787,0.3872,0.4174,0.3793
600,04/06/22 12:30:01 PM,0.3787,0.3865,0.4174,0.3798
601,04/06/22 01:00:01 PM,0.3787,0.3865,0.4169,0.3793
602,04/06/22 01:30:01 PM,0.3780,0.3859,0.4174,0.3798
603,04/06/22 02:00:01 PM,0.3780,0.3865,0.4169,0.3798
604,04/06/22 02:30:01 PM,0.3780,0.3865,0.4174,0.3798
605,04/06/22 03:00:01 PM,0.3780,0.3859,0.4169,0.3798
606,04/06/22 03:30:01 PM,0.3780,0.3859,0.4169,0.3793
607,04/06/22 04:00:01 PM,0.3780,0.3859,0.4174,0.3798
608,04/06/22 04:30:01 PM,0.3780,0.3859,0.4174,0.3793
609,04/06/22 05:00:01 PM,0.3780,0.3865,0.4174,0.3793
610,04/06/22 05:30:01 PM,0.3780,0.3859,0.4174,0.3793
611,04/06/22 06:00:01 PM,0.3780,0.3859,0.4169,0.3793
612,04/06/22 06:30:01 PM,0.3775,0.3854,0.4169,0.3793
613,04/06/22 07:00:01 PM,0.3775,0.3859,0.4169,0.3793
614,04/06/22 07:30:01 PM,0.3775,0.3854,0.4169,0.3793
615,04/06/22 08:00:01 PM,0.3775,0.3854,0.4174,0.3793
616,04/06/22 08:30:01 PM,0.3775,0.3859,0.4174,0.3793
617,04/06/22 09:00:01 PM,0.3775,0.3859,0.4169,0.3793
618,04/06/22 09:30:01 PM,0.3775,0.3859,0.4169,0.3793
619,04/06/22 10:00:01 PM,0.3775,0.3859,0.4174,0.3793
620,04/06/22 10:30:01 PM,0.3775,0.3854,0.4169,0.3793
621,04/06/22 11:00:01 PM,0.3769,0.3854,0.4169,0.3787
622,04/06/22 11:30:01 PM,0.3775,0.3854,0.4169,0.3787
623,04/07/22 12:00:01 AM,0.3775,0.3854,0.4162,0.3787
624,04/07/22 12:30:01 AM,0.3775,0.3854,0.4169,0.3787
625,04/07/22 01:00:01 AM,0.3775,0.3859,0.4169,0.3787
626,04/07/22 01:30:01 AM,0.3775,0.3854,0.4162,0.3787
627,04/07/22 02:00:01 AM,0.3775,0.3854,0.4162,0.3787
628,04/07/22 02:30:01 AM,0.3775,0.3854,0.4162,0.3787
629,04/07/22 03:00:01 AM,0.3775,0.3847,0.4169,0.3787
630,04/07/22 03:30:01 AM,0.3769,0.3854,0.4169,0.3780
631,04/07/22 04:00:01 AM,0.3769,0.3854,0.4162,0.3780
632,04/07/22 04:30:01 AM,0.3775,0.3847,0.4162,0.3787
633,04/07/22 05:00:01 AM,0.3775,0.3847,0.4162,0.3780
634,04/07/22 05:30:01 AM,0.3775,0.3847,0.4162,0.3787
635,04/07/22 06:00:01 AM,0.3775,0.3847,0.4162,0.3780
636,04/07/22 06:30:01 AM,0.3775,0.3854,0.4155,0.3780
637,04/07/22 07:00:01 AM,0.3775,0.3847,0.4155,0.3780
638,04/07/22 07:30:01 AM,0.3775,0.3847,0.4155,0.3780
639,04/07/22 08:00:01 AM,0.3769,0.3847,0.4162,0.3775
640,04/07/22 08:30:01 AM,0.3769,0.3847,0.4162,0.3780
641,04/07/22 09:00:01 AM,0.3775,0.3847,0.4162,0.3780
642,04/07/22 09:30:01 AM,0.3769,0.3854,0.4162,0.3775
643,04/07/22 10:00:01 AM,0.3769,0.3847,0.4155,0.3780
644,04/07/22 10:30:01 AM,0.3769,0.3847,0.4155,0.3775
645,04/07/22 11:00:01 AM,0.3769,0.3847,0.4155,0.3775
646,04/07/22 11:30:01 AM,0.3769,0.3847,0.4148,0.3775
647,04/07/22 12:00:01 PM,0.3769,0.3847,0.4155,0.3775
648,04/07/22 12:30:01 PM,0.3769,0.3847,0.4148,0.3775
649,04/07/22 01:00:01 PM,0.3769,0.3840,0.4155,0.3775
650,04/07/22 01:30:01 PM,0.3762,0.3847,0.4155,0.3775
651,04/07/22 02:00:01 PM,0.3762,0.3847,0.4148,0.3775
652,04/07/22 02:30:01 PM,0.3762,0.3840,0.4148,0.3775
653,04/07/22 03:00:01 PM,0.3762,0.3847,0.4155,0.3769
654,04/07/22 03:30:01 PM,0.3762,0.3847,0.4148,0.3775
655,04/07/22 04:00:01 PM,0.3762,0.3847,0.4141,0.3769
656,04/07/22 04:30:01 PM,0.3758,0.3847,0.4141,0.3769
657,04/07/22 05:00:01 PM,0.3758,0.3840,0.4148,0.3769
658,04/07/22 05:30:01 PM,0.3758,0.3840,0.4148,0.3762
659,04/07/22 06:00:01 PM,0.3758,0.3840,0.4135,0.3762
660,04/07/22 06:30:01 PM,0.3758,0.3840,0.4135,0.3758
661,04/07/22 07:00:01 PM,0.3758,0.3840,0.4135,0.3762
662,04/07/22 07:30:01 PM,0.3758,0.3847,0.4141,0.3762
663,04/07/22 08:00:01 PM,0.3758,0.3847,0.4135,0.3762
664,04/07/22 08:30:01 PM,0.3758,0.3840,0.4135,0.3758
665,04/07/22 09:00:01 PM,0.3758,0.3840,0.4135,0.3758
666,04/07/22 09:30:01 PM,0.3758,0.3840,0.4128,0.3758
667,04/07/22 10:00:01 PM,0.3758,0.3840,0.4135,0.3758
668,04/07/22 10:30:01 PM,0.3758,0.3840,0.4128,0.3758
669,04/07/22 11:00:01 PM,0.3758,0.3840,0.4128,0.3751
670,04/07/22 11:30:01 PM,0.3758,0.3834,0.4121,0.3751
671,04/08/22 12:00:01 AM,0.3758,0.3840,0.4121,0.3751
672,04/08/22 12:30:01 AM,0.3758,0.3840,0.4121,0.3751
673,04/08/22 01:00:01 AM,0.3758,0.3834,0.4121,0.3746
674,04/08/22 01:30:01 AM,0.3758,0.3834,0.4121,0.3740
675,04/08/22 02:00:01 AM,0.3758,0.3840,0.4121,0.3740
676,04/08/22 02:30:01 AM,0.3758,0.3840,0.4128,0.3746
677,04/08/22 03:00:01 AM,0.3758,0.3834,0.4121,0.3740
678,04/08/22 03:30:01 AM,0.3762,0.3834,0.4114,0.3740
679,04/08/22 04:00:01 AM,0.3758,0.3834,0.4114,0.3740
680,04/08/22 04:30:01 AM,0.3758,0.3834,0.4114,0.3740
681,04/08/22 05:00:01 AM,0.3758,0.3840,0.4121,0.3740
682,04/08/22 05:30:01 AM,0.3762,0.3840,0.4121,0.3740
683,04/08/22 06:00:01 AM,0.3758,0.3834,0.4114,0.3734
684,04/08/22 06:30:01 AM,0.3758,0.3834,0.4121,0.3734
685,04/08/22 07:00:01 AM,0.3758,0.3840,0.4114,0.3729
686,04/08/22 07:30:01 AM,0.3762,0.3834,0.4107,0.3734
687,04/08/22 08:00:01 AM,0.3762,0.3834,0.4107,0.3729
688,04/08/22 08:30:01 AM,0.3758,0.3834,0.4107,0.3729
689,04/08/22 09:00:01 AM,0.3758,0.3834,0.4114,0.3729
690,04/08/22 09:30:01 AM,0.3762,0.3840,0.4107,0.3729
691,04/08/22 10:00:01 AM,0.3762,0.3834,0.4107,0.3729
692,04/08/22 10:30:01 AM,0.3762,0.3834,0.4107,0.3722
693,04/08/22 11:00:01 AM,0.3762,0.3834,0.4102,0.3722
694,04/08/22 11:30:01 AM,0.3762,0.3834,0.4107,0.3722
695,04/08/22 12:00:01 PM,0.3758,0.3840,0.4102,0.3722
696,04/08/22 12:30:01 PM,0.3762,0.3834,0.4102,0.3722
697,04/08/22 01:00:01 PM,0.3758,0.3840,0.4102,0.3716
698,04/08/22 01:30:01 PM,0.3758,0.3840,0.4102,0.3716
699,04/08/22 02:00:01 PM,0.3758,0.3840,0.4102,0.3716
700,04/08/22 02:30:01 PM,0.3758,0.3834,0.4102,0.3716
701,04/08/22 03:00:01 PM,0.3758,0.3834,0.4095,0.3711
702,04/08/22 03:30:01 PM,0.3758,0.3834,0.4095,0.3711
703,04/08/22 04:00:01 PM,0.3758,0.3834,0.4102,0.3711
704,04/08/22 04:30:01 PM,0.3751,0.3840,0.4102,0.3711
705,04/08/22 05:00:01 PM,0.3751,0.3834,0.4102,0.3711
706,04/08/22 05:30:01 PM,0.3751,0.3834,0.4088,0.3711
707,04/08/22 06:00:01 PM,0.3751,0.3834,0.4095,0.3711
708,04/08/22 06:30:01 PM,0.3751,0.3834,0.4095,0.3711
709,04/08/22 07:00:01 PM,0.3751,0.3834,0.4095,0.3711
710,04/08/22 07:30:01 PM,0.3751,0.3829,0.4095,0.3699
711,04/08/22 08:00:01 PM,0.3751,0.3829,0.4095,0.3699
712,04/08/22 08:30:01 PM,0.3751,0.3829,0.4088,0.3705
713,04/08/22 09:00:01 PM,0.3751,0.3834,0.4088,0.3705
714,04/08/22 09:30:01 PM,0.3751,0.3829,0.4088,0.3699
715,04/08/22 10:00:01 PM,0.3751,0.3829,0.4088,0.3699
716,04/08/22 10:30:01 PM,0.3751,0.3829,0.4088,0.3699
717,04/08/22 11:00:01 PM,0.3751,0.3829,0.4088,0.3699
718,04/08/22 11:30:01 PM,0.3751,0.3829,0.4081,0.3699
719,04/09/22 12:00:01 AM,0.3751,0.3829,0.4088,0.3694
720,04/09/22 12:30:01 AM,0.3751,0.3829,0.4081,0.3694
721,04/09/22 01:00:01 AM,0.3751,0.3829,0.4081,0.3694
722,04/09/22 01:30:01 AM,0.3751,0.3829,0.4081,0.3694
723,04/09/22 02:00:01 AM,0.3751,0.3834,0.4069,0.3694
724,04/09/22 02:30:01 AM,0.3751,0.3834,0.4074,0.3694
725,04/09/22 03:00:01 AM,0.3751,0.3829,0.4074,0.3694
726,04/09/22 03:30:01 AM,0.3751,0.3834,0.4074,0.3688
727,04/09/22 04:00:01 AM,0.3751,0.3829,0.4081,0.3688
728,04/09/22 04:30:01 AM,0.3751,0.3834,0.4081,0.3688
729,04/09/22 05:00:01 AM,0.3751,0.3829,0.4081,0.3688
730,04/09/22 05:30:01 AM,0.3751,0.3829,0.4069,0.3688
731,04/09/22 06:00:01 AM,0.3751,0.3829,0.4074,0.3688
732,04/09/22 06:30:01 AM,0.3751,0.3834,0.4074,0.3683
733,04/09/22 07:00:01 AM,0.3751,0.3834,0.4069,0.3683
734,04/09/22 07:30:01 AM,0.3751,0.3829,0.4074,0.3683
735,04/09/22 08:00:01 AM,0.3751,0.3829,0.4069,0.3688
736,04/09/22 08:30:01 AM,0.3751,0.3829,0.4069,0.3688
737,04/09/22 09:00:01 AM,0.3751,0.3829,0.4074,0.3683
738,04/09/22 09:30:01 AM,0.3746,0.3834,0.4074,0.3688
739,04/09/22 10:00:01 AM,0.3751,0.3829,0.4069,0.3688
